angular_continuity,annular_relief_normalized,best_radius_ratio,candidate_id,centre_match,centre_shift_ratio,data_quality,diameter_km,followup_score,geology_boundary_coincidence,geology_boundary_crossings,geology_independence,geology_nearby_boundaries,geology_nearby_types,geometry_angular_coverage,geometry_relative_radial_mad,hough_percentile,lat,lon,name,native_diameter_pixels,radial_alignment,radius_km,radius_match,rank,relief_score,sample_cols,sample_rows,source_index,source_stride_x,source_stride_y,terrain_iqr_m,topography_score,topography_score_unweighted
0.9722222222222222,0.664589676039589,0.9800000000000001,arc_0373,0.6003730411984044,0.1,1.0,67.19707919027252,0.8947487411290895,0.0,0,1.0,0,,1.0,0.004416061418806874,1.0,59.22698400843728,-10.048177259562918,#362,202.76572903687446,0.6837270915218803,33.59853959513626,0.9844964370054086,1,0.581409715198464,496,253,373,1,1,196.03628540039062,0.8650624886270378,0.8650624886270378
0.8472222222222222,0.5647508662380185,0.9800000000000001,arc_0306,1.0,0.0,1.0,28.606728758853023,0.8650939259654475,0.0,0,1.0,0,,1.0,0.0072712190077009135,1.0,18.77283818191428,8.712642616555234,#308,63.45477382646024,0.21303839061152902,14.303364379426512,0.9844964370054086,2,0.5114938677335626,114,109,306,1,1,80.65911865234375,0.8270434948274968,0.8270434948274968
0.7916666666666666,0.5268525395746402,1.0200000000000002,arc_0992,0.6003730411984044,0.1,1.0,20.000993445503205,0.8500600935980319,0.0,0,1.0,0,,1.0,0.007132918333712114,1.0,-46.3173611354684,-69.45542188846204,#991,51.94503493146511,0.5591494701389614,10.000496722751603,0.984496437005408,3,0.4829714822546671,109,76,992,1,1,43.61470031738281,0.8077693507667076,0.8077693507667076
0.7916666666666666,0.6326782941147938,0.9600000000000001,arc_0593,1.0,0.0,1.0,77.66204841078967,0.8382882342718209,0.0,0,1.0,0,,1.0,0.00906197323761352,1.0,64.93493001950446,-163.21620793710272,#579,257.5326546873054,0.022250228153435848,38.83102420539483,0.939413062813476,4,0.5598936725311245,346,293,593,2,1,144.6664981842041,0.7926772234254114,0.7926772234254114
0.625,0.3465387109250128,0.9800000000000001,arc_1007,1.0,0.0,1.0,27.3726670710539,0.8184804777121826,0.0,0,1.0,0,,1.0,0.007676612727646329,1.0,-43.04437465520966,-69.45287807102301,#1006,69.10922167646294,0.19685774702191747,13.68633353552695,0.9844964370054086,5,0.3333023291018013,141,103,1007,1,1,191.98062133789062,0.7672826637335673,0.7672826637335673
0.9166666666666666,2.0953994867766688,0.78,arc_0371,0.6003730411984044,0.1,1.0,39.896920401375986,0.8152731983636461,0.0,0,1.0,0,,1.0,0.008510464602400151,0.9666666666666667,56.471477129112166,-10.30120936034813,#359,115.86627958041282,0.6275350732927145,19.948460200687993,0.1509774184559147,6,0.9701828814345071,273,151,371,1,1,98.9932861328125,0.7631707671328797,0.7631707671328797
0.7361111111111112,0.7050249804369535,1.0400000000000003,arc_0341,0.6003730411984044,0.1,1.0,17.396452299274493,0.8148767815230662,0.0,0,1.0,0,,1.0,0.006642873324629282,1.0,57.22292188800545,-2.7460741490983502,#327,51.03152064350449,0.21537651621078546,8.698226149637247,0.939413062813475,7,0.6075476473119824,122,65,341,1,1,85.64670181274414,0.7626625404141875,0.7626625404141875
0.7083333333333334,0.68806223270904,1.0200000000000002,arc_0424,0.6003730411984044,0.1,1.0,31.657926120364156,0.813895716131641,0.0,0,1.0,0,,1.0,0.0077163960568325425,1.0,39.1200244502714,10.943592249950786,#418,77.5757497088574,0.20297439935666337,15.828963060182078,0.984496437005408,8,0.5967357022396936,155,120,424,1,1,84.431396484375,0.7614047642713346,0.7614047642713346
1.0,2.518684224912253,0.72,arc_0370,0.6003730411984044,0.1,1.0,60.21127188585729,0.8107907340327524,0.0,0,1.0,0,,1.0,0.004705542846945999,0.8333333333333334,57.431545892668886,-11.11993802470171,#299,177.12852686028396,0.8065651846195343,30.105635942928647,0.04677062238395894,9,0.9871021042546785,422,227,370,1,1,174.173828125,0.7574240179907081,0.7574240179907081
0.875,0.8432911338908794,0.92,arc_1103,0.6003730411984044,0.1,1.0,76.24834496492694,0.8090550556572494,0.1921288184571197,2,0.8078711815428803,2,oceanic crust;passive margin,1.0,0.00522445301969432,1.0,56.103943921022136,-22.261479688280684,#1099,220.37404878174542,0.5171438426631252,38.12417248246347,0.7788007830714051,10,0.687548331756143,258,288,1103,2,1,155.974365234375,0.8093889688689946,0.8093889688689946
0.5694444444444444,0.3000193599448312,1.0000000000000002,arc_1250,1.0,0.0,1.0,126.08653508741278,0.8089099828805993,0.0,0,1.0,2,oceanic back-arc basin;ophiolite complex,1.0,0.0031001678135893318,1.0,17.367701628386968,-80.14544009079209,#1247,278.56540040595735,0.19483138024662183,63.04326754370639,1.0,11,0.29133032935276293,499,476,1250,1,1,358.8505401611328,0.7550127985648709,0.7550127985648709
0.8194444444444444,0.39714239573257326,1.0200000000000002,arc_0235,1.0,0.0,1.0,36.27408151128864,0.8071366684281834,0.2000686779699145,2,0.7999313220300854,2,volcanic arc;wide rift,1.0,0.007353233549546276,1.0,43.25163658103335,-121.50620942410877,#235,91.73849573622148,0.21741100841699057,18.13704075564432,0.984496437005408,12,0.377501234265946,189,137,235,1,1,91.65084838867188,0.8091689456173905,0.8091689456173905
0.7083333333333334,0.3824545309508615,0.92,arc_1214,1.0,0.0,1.0,134.73156175614304,0.8040393140766958,0.0,0,1.0,0,,1.0,0.00797978155778807,1.0,-22.03337539867558,178.52377783324613,#1214,302.03914435250135,0.13127102441814903,67.36578087807152,0.7788007830714051,13,0.3648371882020469,275,508,1214,2,1,122.421875,0.7487683513803793,0.7487683513803793
0.6666666666666666,0.38088320421838306,1.0000000000000002,arc_0522,1.0,0.0,1.0,285.41872739785697,0.8035934962964545,0.04344074129645473,2,0.9565592587035453,3,orogenic belt;volcanic arc,1.0,0.014025758495683539,1.0,64.89129388081356,172.53415996633584,#517,945.698442545468,0.03418236205596268,142.70936369892848,1.0,14,0.3634742345286716,509,360,522,5,3,170.07266235351562,0.7604493068995827,0.7604493068995827
0.7222222222222222,0.45657737079739413,1.0000000000000002,arc_0037,0.6003730411984044,0.1,1.0,76.83006933609774,0.8024859147939911,0.0,0,1.0,0,,1.0,0.006294820571969421,1.0,-25.611038226231305,23.27613624325525,#013,174.62804633660878,0.1833582634083728,38.41503466804887,1.0,15,0.42729057285636896,322,290,37,1,1,7.69183349609375,0.7467768138384502,0.7467768138384502
0.6527777777777778,0.3747178475012725,1.0200000000000002,arc_0308,0.6003730411984044,0.1,1.0,20.00066121992998,0.8017539988823941,0.0,0,1.0,0,,1.0,0.007298034812536519,1.0,18.929598496803802,9.098837353204358,#317,44.38572324767037,0.35544207065737443,10.00033060996499,0.984496437005408,16,0.358111455021829,80,76,308,1,1,170.5140380859375,0.7458384601056335,0.7458384601056335
0.9027777777777778,0.6093694632847032,0.9000000000000001,arc_1031,0.3604477885978211,0.1414213562373095,1.0,24.611505814587154,0.8015618718561752,0.0,0,1.0,0,,1.0,0.006728316345658232,1.0,-37.24096402574239,-65.34539600812306,#1030,59.53614882598945,0.42284467294184147,12.305752907293577,0.6766338461617297,17,0.5436830955795117,116,93,1031,1,1,28.162139892578125,0.7455921434053528,0.7455921434053528
0.4861111111111111,0.3355459621818772,1.0200000000000002,arc_0404,1.0,0.0,1.0,115.8526080711042,0.8009896701927551,0.0,0,1.0,0,,1.0,0.007231131476648869,1.0,-11.177486899568022,-41.89770903396978,#398,252.45851903371954,0.2264960592345915,57.9263040355521,0.984496437005408,18,0.3234952324026521,446,437,404,1,1,126.311279296875,0.7448585515291732,0.7448585515291732
0.6944444444444444,0.30555214969609296,0.9400000000000001,arc_0752,1.0,0.0,1.0,373.1979165615363,0.8001151154040556,0.0,0,1.0,0,,1.0,0.009994199157931403,1.0,22.64266814993074,160.91267383246316,#737,838.4592542237473,0.06220571882216829,186.59895828076816,0.8688150562628434,19,0.29638533305638626,510,470,752,3,3,493.81298828125,0.7437373274410969,0.7437373274410969
0.5833333333333334,0.31886310059588036,1.0000000000000002,arc_0605,1.0,0.0,1.0,44.901273678746655,0.7997283841480101,0.0,0,1.0,2,accretionary complex;passive margin,1.0,0.004742425884454056,1.0,64.19981714167872,-153.36086735654683,#592,146.90038565291246,0.06161384353244534,22.450636839373328,1.0,20,0.30847856914581057,389,170,605,1,1,153.50196838378906,0.7432415181384745,0.7432415181384745
0.8472222222222222,0.09546901734176501,0.9800000000000001,arc_0284,0.6003730411984044,0.1,1.0,32.648968078808245,0.797286418059036,0.0,0,1.0,0,,1.0,0.0073456286040680776,1.0,-21.907005077503786,-46.5607069526764,#283,73.15939980449316,0.23515436432079384,16.324484039404123,0.9844964370054086,21,0.09518002540318513,133,123,284,1,1,155.8173828125,0.7401107923833795,0.7401107923833795
0.6111111111111112,0.41299686727394724,0.9600000000000001,arc_1039,1.0,0.0,1.0,552.0622895032494,0.7892425874371749,0.07078422764360752,2,0.9292157723563925,2,oceanic crust,1.0,0.004709448946156511,1.0,-10.130693405046094,45.2124205802422,#1038,1200.9528100820883,0.07619758603880443,276.0311447516247,0.939413062813476,22,0.39101432059365215,424,417,1039,5,5,310.9110107421875,0.7497629711779084,0.7497629711779084
0.375,0.49374164727182157,0.9800000000000001,arc_1088,1.0,0.0,1.0,147.20665327601853,0.7887634961415881,0.0,0,1.0,0,,1.0,0.005230923923559387,1.0,58.35396299967667,101.64635137157295,#1086,438.6417363040599,0.15113633626734777,73.60332663800926,0.9844964370054086,23,0.457181078794535,354,278,1088,3,2,68.36810302734375,0.7291839694122925,0.7291839694122925
0.375,0.502262783973597,1.0000000000000002,arc_0859,1.0,0.0,1.0,90.84375496117761,0.7872615299730322,0.0,0,1.0,2,orogenic belt;volcanic arc,1.0,0.00677006646733648,1.0,16.62786480388618,105.40394354507306,#857,200.30712493429294,0.1114073841166952,45.421877480588805,1.0,24,0.4638948566629431,358,343,859,1,1,29.145687103271484,0.7272583717602977,0.7272583717602977
0.5972222222222222,0.250374820438054,0.9600000000000001,arc_1234,0.6003730411984044,0.1,1.0,24.67752252818377,0.7871870444672135,0.0,0,1.0,0,,1.0,0.006325654428097399,1.0,-8.508975093534417,-58.303640973357226,#1234,53.558780982188495,0.42977655918403956,12.338761264091884,0.939413062813476,25,0.24527096682288854,94,93,1234,1,1,58.32667541503906,0.7271628775220687,0.7271628775220687
0.5416666666666666,0.30212884220442393,1.0200000000000002,arc_0756,1.0,0.0,1.0,528.0872784849843,0.7864889086950692,0.0,0,1.0,0,,1.0,0.009519472441208623,1.0,13.430230366329189,166.95238308822462,#750,1155.7191377272914,0.013436433774677117,264.04363924249213,0.984496437005408,26,0.2932595842662674,411,499,756,5,4,489.3037109375,0.7262678316603451,0.7262678316603451
0.5833333333333334,0.22324328707631733,1.0200000000000002,arc_0274,1.0,0.0,1.0,632.8632167516721,0.7852216984319065,0.06747444670875473,4,0.9325255532912453,6,accretionary complex;oceanic back-arc basin;volcanic arc,1.0,0.03427358947604781,1.0,-57.40894369657959,-43.230117381395836,#273,1861.172022031079,0.15736869866018272,316.43160837583605,0.984496437005408,27,0.21960712297754964,495,478,274,9,5,812.886962890625,0.743674457317734,0.743674457317734
0.6666666666666666,0.46421151386016335,0.9600000000000001,arc_0437,0.6003730411984044,0.1,1.0,182.32914686449115,0.7850270697714451,0.0,0,1.0,0,,1.0,0.005473995072989576,1.0,20.284956272714496,178.06333827217648,#431,406.3357006882024,0.14566697461358422,91.16457343224558,0.939413062813476,28,0.43351048502835254,367,345,437,2,2,468.8070068359375,0.7243936791941604,0.7243936791941604
0.6666666666666666,0.35279716027810926,1.1,arc_1108,1.0,0.0,1.0,584.776107016893,0.7848063869580528,0.0,0,1.0,2,oceanic crust;passive margin,1.0,0.004369362136526295,1.0,30.547527906675615,-15.635842598718968,#1104,1360.070117213255,0.12913855723660866,292.3880535084465,0.6766338461617285,29,0.33885387179289245,428,442,1108,6,5,528.014404296875,0.7241107525103242,0.7241107525103242
0.6944444444444444,0.3783030443874426,1.0400000000000003,arc_0982,0.6003730411984044,0.1,1.0,32.82129727345484,0.7838474381278884,0.0,0,1.0,0,,1.0,0.0058806612250635664,1.0,35.99475558765058,116.97752025040494,#981,78.75681602964728,0.15162876692122607,16.41064863672742,0.939413062813475,30,0.3612328516494806,153,124,982,1,1,18.286163330078125,0.7228813309331903,0.7228813309331903
0.7638888888888888,0.06898333566128577,0.9800000000000001,arc_0304,0.6003730411984044,0.1,1.0,41.72602581072215,0.7832814009850165,0.0,0,1.0,0,,1.0,0.007238553413995727,1.0,19.1364728691382,8.705393046772198,#306,92.65661761998972,0.2324497014772756,20.863012905361074,0.9844964370054086,31,0.06887411986644007,167,158,304,1,1,214.1168212890625,0.7221556422884827,0.7221556422884827
0.625,0.30835845831775593,1.0400000000000003,arc_0421,0.6003730411984044,0.1,1.0,124.15234066733225,0.7800172385250317,0.0,0,1.0,2,continental back-arc basin;orogenic belt,1.0,0.00440006295228348,1.0,40.630358174551844,11.000483542467954,#415,307.59605001200447,0.26678271610420823,62.07617033366613,0.939413062813475,32,0.2989429895163556,309,469,421,2,1,352.18724060058594,0.7179708186218355,0.7179708186218355
0.6666666666666666,0.4964194175924515,0.9800000000000001,arc_0753,0.6003730411984044,0.1,1.0,519.464279472331,0.7795581006586041,0.0,0,1.0,0,,1.0,0.0020992559249978964,1.0,21.590380266755208,158.84142990050452,#738,1162.726705890268,0.013152150640051433,259.7321397361655,0.9844964370054086,33,0.45929656130171764,422,491,753,5,4,471.12158203125,0.7173821803315437,0.7173821803315437
0.5833333333333334,0.2853421585413034,1.0600000000000003,arc_0506,1.0,0.0,1.0,301.2279073652453,0.7781688661624033,0.032182874797377546,2,0.9678171252026224,2,oceanic crust,1.0,0.011075678853172342,1.0,-28.605698980226464,47.81143777543517,#500,693.8883627271666,0.0855000927951488,150.61395368262265,0.8688150562628421,34,0.2778421254910026,432,380,506,3,3,465.71435546875,0.7246783315613159,0.7246783315613159
0.4861111111111111,0.09847226412248285,0.9800000000000001,arc_1121,1.0,0.0,1.0,580.7012174060754,0.7757733789750239,0.0,0,1.0,0,,1.0,0.00814445383029994,1.0,-44.98203768922405,74.30736298706968,#1117,1490.2799204505884,0.1448745941500764,290.3506087030377,0.9844964370054086,35,0.09815520566135992,444,439,1121,7,5,258.96484375,0.7125299730449024,0.7125299730449024
0.3472222222222222,0.2421620271035341,0.9800000000000001,arc_0720,1.0,0.0,1.0,65.39738758944144,0.7753387099526191,0.0,0,1.0,0,,1.0,0.007627897136442938,1.0,46.06897765549382,57.269414919083395,#703,169.46166459989206,0.2324126723784209,32.69869379472072,0.9844964370054086,36,0.2375368320129265,356,247,720,1,1,24.977519989013672,0.7119727050674604,0.7119727050674604
0.4861111111111111,0.21546842037132985,1.0600000000000003,arc_0210,1.0,0.0,1.0,35.86174713257449,0.7743185835353068,0.0,0,1.0,0,,1.0,0.0068666758282179205,1.0,-29.33357340649748,29.26526580426028,#211,82.89972202803312,0.16926059816659086,17.930873566287246,0.8688150562628421,37,0.21219471029501968,155,136,210,1,1,364.9454345703125,0.7106648506862908,0.7106648506862908
0.5694444444444444,0.446820224783903,1.0200000000000002,arc_1092,0.6003730411984044,0.1,1.0,35.30279051643656,0.7740379118412785,0.0,0,1.0,0,,1.0,0.007728506368598735,1.0,52.62301648892784,7.980734620891093,#1089,97.79577427332126,0.13335480569131689,17.65139525821828,0.984496437005408,38,0.4192817237360254,219,133,1092,1,1,10.913564682006836,0.7103050151811262,0.7103050151811262
0.4722222222222222,0.043043052494422515,1.0400000000000003,arc_1081,1.0,0.0,1.0,46.604835833843474,0.773419543837011,0.0,0,1.0,0,,1.0,0.005195510284516096,1.0,-25.561277851233275,29.61732831735361,#1079,105.90670399390099,0.2391063156532542,23.302417916921737,0.939413062813475,39,0.04301649016198523,195,176,1081,1,1,113.12469482421875,0.7095122356884755,0.7095122356884755
0.6111111111111112,0.7938609066207297,0.9000000000000001,arc_0145,0.3604477885978211,0.1414213562373095,1.0,25.065085068332024,0.7727170243982735,0.0,0,1.0,0,,1.0,0.007095360864224949,1.0,21.91519576076613,24.905708971071025,#147,56.16714426343044,0.4547502442424387,12.532542534166012,0.6766338461617297,40,0.6605906733790287,102,95,145,1,1,102.60888671875,0.7086115697413763,0.7086115697413763
0.7638888888888888,0.6549035879845909,0.9600000000000001,arc_0795,0.6003730411984044,0.1,1.0,91.18548522756274,0.7723501196093109,0.20448666200490362,4,0.7955133379950964,2,shield,1.0,0.005813675394740943,1.0,-29.758999127292764,131.6253270694545,#789,211.2327656206464,0.22715110749409917,45.59274261378137,0.939413062813476,41,0.5749617753017935,396,344,795,1,1,22.49639129638672,0.7658169041671663,0.7658169041671663
0.6944444444444444,0.08533872700706897,1.0400000000000003,arc_0445,1.0,0.0,1.0,341.8092863157539,0.7717603761343628,0.06938190995751645,2,0.9306180900424835,2,accretionary complex;oceanic crust,1.0,0.00503554036336298,1.0,18.479201570217917,149.21688808088476,#440,757.5387906491618,0.016027576140341476,170.90464315787696,0.939413062813475,42,0.0851321633211389,454,431,445,3,3,1015.2470703125,0.7269543542628414,0.7269543542628414
0.7083333333333334,0.5870625455690005,1.0600000000000003,arc_0687,0.6003730411984044,0.1,1.0,254.38124575736512,0.7712053900434495,0.07015855227326526,3,0.9298414477267347,6,accretionary complex;foredeep basin;orogenic belt;volcanic arc,1.0,0.0010335474917425327,1.0,49.69813380055884,14.709196100985364,#670,682.6857614704504,0.10420872180657369,127.19062287868256,0.8688150562628421,43,0.5277796715692253,496,481,687,3,2,167.44602966308594,0.7264618865943178,0.7264618865943178
0.5138888888888888,0.5186434740882917,1.0400000000000003,arc_0769,0.6003730411984044,0.1,1.0,284.92350596897825,0.7692194231011099,0.0,0,1.0,0,,1.0,0.010928282147402142,1.0,49.133406946686065,175.35177611700664,#763,760.265863559491,0.16999696183564747,142.46175298448912,0.939413062813475,44,0.4766523635627074,412,359,769,4,3,508.7890625,0.7041274655142434,0.7041274655142434
0.4722222222222222,0.1540060020582093,0.9800000000000001,arc_0761,1.0,0.0,1.0,697.3342443409732,0.7686614057708168,0.0,0,1.0,0,,1.0,0.007857066445220965,1.0,15.849786342524013,-172.72763549696515,#755,1534.558349750139,0.04418807938629127,348.6671221704866,0.9844964370054086,45,0.15279987973422204,457,439,761,6,6,696.05029296875,0.7034120586805344,0.7034120586805344
0.5416666666666666,0.021291679702216373,1.0200000000000002,arc_0281,1.0,0.0,1.0,1387.1430356918072,0.7675144339203854,0.0,0,1.0,0,,1.0,0.004902653842193351,1.0,3.8051307203365288,163.7589042640333,#280,2997.2718718497936,0.03736028735387451,693.5715178459036,0.984496437005408,46,0.021288462859900353,478,477,281,11,11,649.6563720703125,0.7019415819492121,0.7019415819492121
0.6944444444444444,0.3185513964493153,1.0600000000000003,arc_0480,0.6003730411984044,0.1,1.0,297.736085911659,0.767270930299639,0.08684656013505279,2,0.9131534398649472,3,continental back-arc basin;volcanic arc,1.0,0.007184208660753987,1.0,-6.380680044698098,117.99001716248681,#464,644.6239796265032,0.3052171557692233,148.8680429558295,0.8688150562628421,47,0.3081964993497207,377,375,480,3,3,439.8007049560547,0.7261245814478853,0.7261245814478853
0.625,0.5069717609681691,0.9600000000000001,arc_0981,0.6003730411984044,0.1,1.0,37.06679185116418,0.7663945587179721,0.0,0,1.0,0,,1.0,0.00649121571096956,1.0,36.130866054834776,116.62714744798697,#980,89.02112093324651,-0.019291565735558146,18.53339592558209,0.939413062813476,48,0.4675823866079257,173,140,981,1,1,41.41580772399902,0.7005058445102207,0.7005058445102207
0.5,0.35678079076349833,1.1,arc_0472,1.0,0.0,1.0,316.65376171475765,0.766382191002769,0.039256491700020386,2,0.9607435082999796,4,oceanic crust;orogenic belt;shield,1.0,0.010035035956809728,1.0,-24.12669146429301,45.21196245121243,#465,715.4176553309098,0.27163384683609915,158.32688085737882,0.6766338461617285,49,0.34237532194941006,437,399,472,3,3,510.2779998779297,0.7115623322779148,0.7115623322779148
0.6944444444444444,0.3577464430363298,0.9400000000000001,arc_0278,0.6003730411984044,0.1,1.0,385.1841576192613,0.7660393443258443,0.0,0,1.0,0,,1.0,0.006771905764462833,1.0,24.24377228935609,154.42462576519702,#277,870.6481884657987,0.058740157169911045,192.59207880963066,0.8688150562628434,50,0.3432274976239429,399,485,278,4,3,268.663818359375,0.7000504414433901,0.7000504414433901
0.7083333333333334,0.27729805310119215,1.0000000000000002,arc_0351,1.0,0.0,1.0,38.89730766945523,0.7654897534582721,0.2059227883168633,0,0.7940772116831367,2,craton;orogenic belt,1.0,0.006793875530626202,1.0,54.09746903605067,-9.428431818746466,#339,109.63398914738873,0.024053095271332633,19.448653834727615,1.0,51,0.27040252782801594,250,147,351,1,1,48.790103912353516,0.7574266242153616,0.7574266242153616
0.6805555555555556,0.3985158853506797,1.0200000000000002,arc_0674,0.6003730411984044,0.1,1.0,157.67491440694593,0.764737408691644,0.04046798000408762,2,0.9595320199959124,3,orogenic belt;volcanic arc,1.0,0.008771975371478858,1.0,-31.136242573108287,150.49928347184633,#657,367.84644774315143,-0.003723044621140556,78.83745720347297,0.984496437005408,52,0.3786783806656507,348,298,674,2,2,166.80557250976562,0.7097953388365938,0.7097953388365938
0.6388888888888888,0.2818964436544591,1.0200000000000002,arc_0767,1.0,0.0,1.0,1137.2072304801281,0.7647044104130603,0.16639223161023428,8,0.8336077683897657,5,oceanic back-arc basin;oceanic crust;volcanic arc,1.0,0.01728999625816094,1.0,20.039072039314714,134.30236869459742,#761,2532.3651449268314,0.041455762810110805,568.6036152400641,0.984496437005408,53,0.27465937240121613,509,478,767,9,9,588.14599609375,0.7452701299580919,0.7452701299580919
