candidate_id,crust1_cell_lat,crust1_cell_lon,crust1_context_only,crust1_crust_thickness_km,crust1_lower_crust_density,crust1_lower_crust_vp,crust1_sediment_thickness_km,crust1_upper_crust_density,crust1_upper_crust_vp,crust1_water_thickness_km,diameter_km,gravity_bouguer_angular_continuity,gravity_bouguer_annular_anomaly_robust,gravity_bouguer_annular_gradient_enrichment,gravity_bouguer_central_annular_contrast,gravity_bouguer_central_anomaly_robust,gravity_bouguer_diameter_pixels,gravity_bouguer_radial_alignment,gravity_bouguer_ring_score,gravity_bouguer_valid_fraction,gravity_disturbance_angular_continuity,gravity_disturbance_annular_anomaly_robust,gravity_disturbance_annular_gradient_enrichment,gravity_disturbance_central_annular_contrast,gravity_disturbance_central_anomaly_robust,gravity_disturbance_diameter_pixels,gravity_disturbance_radial_alignment,gravity_disturbance_ring_score,gravity_disturbance_valid_fraction,gravity_freeair_angular_continuity,gravity_freeair_annular_anomaly_robust,gravity_freeair_annular_gradient_enrichment,gravity_freeair_central_annular_contrast,gravity_freeair_central_anomaly_robust,gravity_freeair_diameter_pixels,gravity_freeair_radial_alignment,gravity_freeair_ring_score,gravity_freeair_valid_fraction,gravity_isostatic_angular_continuity,gravity_isostatic_annular_anomaly_robust,gravity_isostatic_annular_gradient_enrichment,gravity_isostatic_central_annular_contrast,gravity_isostatic_central_anomaly_robust,gravity_isostatic_diameter_pixels,gravity_isostatic_radial_alignment,gravity_isostatic_ring_score,gravity_isostatic_valid_fraction,lat,lon,magnetic_angular_continuity,magnetic_annular_anomaly_robust,magnetic_annular_gradient_enrichment,magnetic_central_annular_contrast,magnetic_central_anomaly_robust,magnetic_diameter_pixels,magnetic_radial_alignment,magnetic_ring_score,magnetic_valid_fraction,sediment_angular_continuity,sediment_annular_anomaly_robust,sediment_annular_gradient_enrichment,sediment_central_annular_contrast,sediment_central_anomaly_robust,sediment_diameter_pixels,sediment_radial_alignment,sediment_ring_score,sediment_valid_fraction,source_index,tid_annulus_transition_fraction,tid_artifact_risk,tid_background_transition_fraction,tid_direct_fraction,tid_dominant_flag,tid_dominant_fraction,tid_land_fraction,tid_modelled_fraction,tid_normalized_entropy,tid_transition_angular_coverage,tid_transition_enrichment,tid_unique_flags,tid_valid_fraction
arc_0855,58.5,86.5,1,38.0,3.0,7.099999904632568,2.0,2.7200000286102295,6.199999809265137,0.0,118.71760186269243,0.3333333333333333,0.09755477489937245,1.0475946336041344,0.5912728124212383,0.6888275873206108,44.03744411462893,-0.04327191670223019,0.29836169971474213,1.0,0.5277777777777778,-0.05457899859140627,1.3646622328777032,0.3848517138052389,0.33027271521383267,44.03744411462893,0.2639914114597441,0.5107149274719543,1.0,0.2222222222222222,0.14024374690204555,0.8703181159166332,0.5673077897615799,0.7075515366636255,44.03744411462893,-0.1999636759456428,0.21778413448729028,1.0,0.3333333333333333,0.10904895042473503,1.0584932623433276,0.5987245167000342,0.7077734671247693,44.03744411462893,-0.04714003639274283,0.300945153106965,1.0,58.06085543469253,86.43679002301958,0.25,-0.47935207597995877,0.7535711344860515,0.5944840485389075,0.11513197255894869,44.036772156560836,-0.04325088518763021,0.2549310950921647,1.0,,,,,,17.614708862624337,,nan,0.0,855,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0856,13.5,73.5,1,18.320000052452087,3.049999952316284,7.099999904632568,2.0,2.549999952316284,5.0,0.6499999761581421,3138.3929827003485,0.1388888888888889,0.5492763183762569,0.8625634592962855,-0.7334437957646116,-0.18416747738835468,214.4858140469414,0.08216222745483939,0.237989500915708,1.0,0.2777777777777778,-0.5465214898912264,0.6499902436563247,0.6953767564099058,0.14885526651867947,214.4858140469414,0.07011479113649317,0.28449231067110853,1.0,0.1111111111111111,-0.14762423345289974,0.8465898793966556,-0.09851000259278836,-0.2461342360456881,214.4858140469414,0.07131116922866607,0.22636834350390544,1.0,0.2222222222222222,-0.013515064962407895,0.952828122114282,-0.2657766143022568,-0.2792916792646647,214.4858140469414,0.07214806491692044,0.2654036891382388,1.0,13.084295988835436,73.95501474366212,0.5277777777777778,-0.5030102473973925,1.754364990006324,0.28325128969725233,-0.2197589577001402,214.4840753697472,0.10181815027344872,0.5688641467282032,1.0,0.4166666666666667,-0.4435492639740271,0.8785356972791947,-0.34121159964002895,-0.7847608636140561,171.58726029580416,0.06713553453196346,0.2250994053529101,0.6768236712802146,856,0.19762351469668543,0.4048907248196588,0.1666629416892028,0.11922909529176756,40,0.5572542936535393,0.32351661105469315,0.5572542936535393,0.525241484698177,0.4166666666666667,1.1857675899254119,7,1.0
arc_0857,21.5,85.5,1,47.989999771118164,2.9100000858306885,6.900000095367432,0.009999999776482582,2.6700000762939453,5.900000095367432,0.0,222.2507824601606,0.25,0.07084049138945249,1.0230860327707996,-0.3707067143406404,-0.2998662229511879,62.26625959238485,0.15269938613034784,0.2961469722617634,1.0,0.3611111111111111,-0.5767330559030517,1.052149972873506,1.214374443636087,0.6376413877330354,62.26625959238485,0.11138751737349828,0.33651252889387107,1.0,0.25,-0.3682866861938373,0.9037923985013179,0.6387132048964825,0.2704265187026453,62.26625959238485,0.222171597396028,0.3013800295443049,1.0,0.2777777777777778,-0.021795799985945018,1.0334382269646134,0.1125333042194869,0.09073750423354189,62.26625959238485,0.14503812908362937,0.307631625794249,1.0,21.96738548343752,85.8145164978869,0.3611111111111111,-0.07055953747525438,0.9876206114583957,-0.11901756786319988,-0.18957710533845426,62.265309484667554,-0.15705585307401665,0.27390411460093594,1.0,0.4444444444444444,0.009616260861468504,1.0026562577833316,0.0271448645429766,0.0367611254044451,24.906123793869142,0.25438889456479474,0.01093207577178576,0.0290846877673225,857,0.0,0.0,0.009590571197473327,0.017918597273758483,0,0.9730452002384019,0.9730452002384019,0.009036202487839578,0.10267188115709688,0.0,0.0,4,1.0
arc_0858,20.5,83.5,1,38.40000057220459,2.9100000858306885,6.800000190734863,0.0,2.759999990463257,6.199999809265137,0.0,218.74261563736118,0.4722222222222222,0.20225452103420155,1.3136146028628886,-0.5195183959322685,-0.31726387489806684,61.015685671413145,0.015223622290927833,0.4340584683821699,1.0,0.6111111111111112,-0.16944939283654312,1.6125641594562676,-0.40680485248171594,-0.5762542453182591,61.015685671413145,0.10046177897765317,0.5702485675505155,1.0,0.6388888888888888,0.006263238997892683,1.3375544249833116,-0.5073668699889105,-0.5011036309910177,61.015685671413145,-0.021509647110517848,0.4924346252266451,1.0,0.4722222222222222,0.16147162387894504,1.3078633611458645,-0.6320384769372955,-0.47056685305835055,61.015685671413145,0.0027119328565445113,0.43029998731195856,1.0,20.682318459459736,83.74766151465845,0.3888888888888889,-0.16090135322969717,1.0286261368999388,0.06453921436276389,-0.09636213886693329,61.01475464593944,0.037159440086211415,0.3261995091796869,1.0,,,,,,24.40590185837786,,nan,0.0,858,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0859,16.5,105.5,1,35.010000228881836,3.0,7.099999904632568,0.9000000059604645,2.7200000286102295,6.199999809265137,0.0,90.84375496117761,0.2777777777777778,0.05525990917508047,0.9189091386158879,0.037363872845112646,0.09262378202019311,25.038772678114523,0.10352352673502101,0.29033883940085087,1.0,0.4166666666666667,0.1178355785657464,1.2010556103998091,-0.6141340966688836,-0.49629851810313724,25.038772678114523,0.3041172954081861,0.43357073867674606,1.0,0.3333333333333333,0.2558833012929339,0.8549893751281324,-0.45644958583610784,-0.20056628454317393,25.038772678114523,0.02757453073554516,0.296492209545387,1.0,0.2777777777777778,-0.10452350940614075,0.8904783565694097,0.05132406775568,-0.05319944165046075,25.038772678114523,0.09529326463414281,0.2888985435331972,1.0,16.62786480388618,105.40394354507306,0.4722222222222222,0.42597599976757616,0.9226422086448566,-0.2955755199195253,0.13040047984805087,25.038390616765266,0.10346131737408959,0.3583835083182434,1.0,,,,,,10.01535624670696,,nan,0.0,859,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0860,13.5,105.5,1,33.79999923706055,3.0,7.099999904632568,0.20000000298023224,2.7200000286102295,6.199999809265137,0.0,96.58622847366935,0.5277777777777778,0.2851356864628071,1.3381763276753997,0.33960628551327915,0.6247419719760863,26.43716880085859,-0.008617986004907527,0.45596857206467795,1.0,0.4166666666666667,-0.003411672612020409,1.0388289225896536,-0.34922778396819854,-0.35263945658021895,26.43716880085859,0.016313298566290352,0.33533098670837447,1.0,0.5,0.32349418054566853,1.3142640932429128,-0.10098722080128708,0.22250695974438145,26.43716880085859,-0.10086085717048243,0.4236427448488848,1.0,0.5,0.15991348556554102,1.2891534748117406,0.3550455615617489,0.5149590471272899,26.43716880085859,0.005063499302107177,0.43529275787392463,1.0,13.69569252816033,105.94890273114446,0.3888888888888889,0.21900312472618064,0.591453197937964,0.9167425069931937,1.1357456317193744,26.437143585706206,0.02861560965517054,0.31611884280076596,1.0,,,,,,10.574857434283384,,nan,0.0,860,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0861,11.5,103.5,1,30.699999809265137,2.9100000858306885,6.900000095367432,1.300000011920929,2.6700000762939453,5.900000095367432,0.0,95.70794294115818,0.25,-0.30901334740638126,0.8879881121815538,-0.14854474932861428,-0.45755809673499553,26.10185890830057,0.03842760333486405,0.2692248305836012,1.0,0.3055555555555556,-0.21408377402096776,0.8950850656162029,1.113653892238458,0.8995701182174902,26.10185890830057,0.11294500552565653,0.30170982041143435,1.0,0.3611111111111111,-0.487698464232038,1.001235001927893,1.0487633625832822,0.5610648983512441,26.10185890830057,0.16031581312130186,0.32981465657511855,1.0,0.19444444444444445,-0.2905991328100039,0.8456486494526212,0.10413570985415946,-0.18646342295584442,26.10185890830057,0.0008285793746026018,0.24320055694611098,1.0,11.862085069137388,103.62102075799619,0.3888888888888889,-0.05752429038767431,0.7903940181242131,-0.018423017497860704,-0.07594730788553501,26.10183401295891,-0.15798042264392448,0.2834645371484243,1.0,,,,,,10.440733605184453,,nan,0.004878048780487805,861,0.0,0.0,0.0006817462443086363,4.86215782564302e-05,0,0.9998662906597948,0.9998662906597948,8.508776194875285e-05,0.0012870879639296628,0.0,0.0,3,1.0
arc_0862,11.5,100.5,1,28.269999504089355,3.0299999713897705,7.199999809265137,1.7000000476837158,2.7200000286102295,6.0,0.029999999329447746,2057.6676820645416,0.5277777777777778,-0.2604280359339984,1.4252898143966504,-0.06534280455456831,-0.3257708404885667,186.86833000390936,0.1868234174626348,0.5128295515006424,1.0,0.6111111111111112,0.2256022143089676,1.9854064036675325,0.03200710633857634,0.25760932064754394,186.86833000390936,0.03909549077440138,0.6223496337122483,1.0,0.5,0.030384264068522595,1.483278218570452,-0.09610890349224484,-0.06572463942372224,186.86833000390936,0.14446463501298107,0.509940865635849,1.0,0.5277777777777778,0.05525565296305598,1.3088123584048952,-0.0444843268477824,0.01077132611527358,186.86833000390936,0.09709689005219793,0.4665210589358529,1.0,11.289732596910016,100.11642357066889,0.3055555555555556,-0.43663299319778204,0.8587132562025558,-0.4630179223528089,-0.899650915550591,186.86703796384398,-0.12763495842042188,0.25960832672087064,1.0,0.6944444444444444,-0.2287220469501674,2.9292932979336608,-0.039723268490779784,-0.2684453154409472,112.12022277829205,0.17937750280142814,0.47907284853062865,0.6499873535115083,862,0.13709977661950856,0.21199891681428368,0.18346830494275343,0.11226814188089815,40,0.533610710799126,0.35412114731997585,0.533610710799126,0.5104989438592449,0.16666666666666666,0.7472668189870018,8,1.0
arc_0863,11.5,99.5,1,30.700000762939453,3.0299999713897705,7.199999809265137,0.30000001192092896,2.7200000286102295,6.0,0.0,1585.7363945624325,0.5,-0.6600503085139504,1.4383244657289416,0.28930463574283416,-0.37074567277111625,215.9567647225371,0.18031494682179827,0.5052315055269821,1.0,0.5277777777777778,0.5166202764257757,1.4440640656158281,-0.24237290519678983,0.27424737122898585,215.9567647225371,0.027873761453606115,0.4897023706199094,1.0,0.5,-0.14916124778781026,1.3895652374380068,0.11155258454092391,-0.037608663246886345,215.9567647225371,0.11089932278666241,0.48070299015734175,1.0,0.5,-0.15094466928270187,1.4019181044771298,0.18855748766763308,0.037612818384931204,215.9567647225371,0.1245773907746475,0.48627773427240906,1.0,11.134760375698768,99.77703486068401,0.3888888888888889,-0.3474841483372328,0.958981332883733,-0.44486969290286976,-0.7923538412401026,215.95501412145552,-0.10705858645789917,0.2923758584809787,1.0,0.2222222222222222,-0.20652122340284407,0.42099774580478916,0.04016673822439612,-0.16635448517844795,172.76401129717914,-0.12260647379861256,0.1401605875878414,0.6059121171770973,863,0.1036710185143065,0.20274253606533735,0.1244339257674715,0.07499715876804182,40,0.5263325377883851,0.3986703034435731,0.5263325377883851,0.4785972972049278,0.1111111111111111,0.8331411058109309,8,1.0
arc_0864,43.5,106.5,1,44.79999828338623,2.950000047683716,7.0,0.20000000298023224,2.740000009536743,6.099999904632568,0.0,219.20670025438244,0.4166666666666667,0.22406187254311133,1.1894969808846427,-0.2307709596493697,-0.0067090871062583535,69.1685519340094,0.15679259988122057,0.4044502998218119,1.0,0.4722222222222222,-0.012693933453930911,1.2375740223955098,-0.24378721464453115,-0.25648114809846206,69.1685519340094,0.21789650791766396,0.44837056877502374,1.0,0.3333333333333333,-0.007958309597213078,1.103494298918787,-0.2059705915672274,-0.2139289011644405,69.1685519340094,0.0869533234440189,0.3378214073714254,1.0,0.3611111111111111,-0.057431734904259985,1.1237184806540517,-0.19735837948773968,-0.25479011439199967,69.1685519340094,0.14310213986219816,0.3633590930676815,1.0,43.02157596510615,106.7506343982076,0.4166666666666667,-0.15269986512451422,1.0360653446972368,0.0479549117666435,-0.10474495335787072,69.16749650566962,0.05825653360633956,0.34184314151084577,1.0,,,,,,27.666998602267846,,nan,0.0,864,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0865,40.5,107.5,1,40.000000953674316,2.950000047683716,7.0,3.0000000968575478,2.740000009536743,6.099999904632568,0.0,279.4663141760546,0.5555555555555556,-0.04279904550620634,1.4977752621301146,-0.06594154358416435,-0.10874058909037068,86.26363944910298,0.05354323068317555,0.5169242256521407,1.0,0.6111111111111112,-0.04256944905345103,1.308423939022466,-0.04948592767264905,-0.09205537672610008,86.26363944910298,0.1428133015065821,0.5035820018261785,1.0,0.5555555555555556,0.03623923154094451,1.4411607760324625,-0.1015784138704065,-0.065339182329462,86.26363944910298,0.09607732358379317,0.5106398196455155,1.0,0.5833333333333334,0.08500563788845512,1.5300421646265643,-0.22467308317557239,-0.13966744528711725,86.26363944910298,0.07055705025048394,0.537138146702122,1.0,40.18272789368046,107.98938006480562,0.2777777777777778,-0.06161538046574916,1.0057089932816037,-0.00571118280319928,-0.06732656326894844,86.26232317042977,-0.15971181901638992,0.24598533327198177,1.0,,,,,,34.50492926817191,,nan,0.0,865,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0866,41.5,105.5,1,45.80000066757202,2.950000047683716,7.0,0.20000000298023224,2.740000009536743,6.099999904632568,0.0,123.06668065812103,0.1388888888888889,-0.11526909500226805,0.9823623619547149,0.1832470604047392,0.06797796540247114,38.222348704450525,0.09410775433123664,0.24007996811907753,1.0,0.2777777777777778,-0.19058713716838296,0.8201971258381211,0.16274436167698061,-0.027842775491402353,38.222348704450525,0.12571543018856252,0.2942224225052207,1.0,0.2222222222222222,-0.22748700331463131,0.933201144270102,0.17457866940498493,-0.05290833390964638,38.222348704450525,0.06999800099374781,0.2650274279516836,1.0,0.19444444444444445,-0.1949241970796888,0.9793924889523604,0.2241057526005945,0.029181555520905712,38.222348704450525,0.0996285594939059,0.26049055346698907,1.0,41.007437298564604,105.24751924544488,0.16666666666666666,-0.12370599352268713,0.6377487882770526,-0.7928024603576238,-0.916508453880311,38.221765477696344,-0.30389051773693815,0.18015249272936915,1.0,,,,,,15.288706191078534,,nan,0.0,866,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0867,39.5,106.5,1,42.30000066757202,2.950000047683716,7.0,0.7000000029802322,2.740000009536743,6.099999904632568,0.0,109.06919900428441,0.3333333333333333,0.19393331379349446,1.1429148522029535,0.13413257677390653,0.328065890567401,33.41217203961021,0.004158146468172652,0.334979264523066,1.0,0.4722222222222222,-0.6079967150254174,0.8726370216405859,1.3204665017367896,0.7124697867113721,33.41217203961021,0.14324707120350127,0.3653460152383905,1.0,0.3611111111111111,-0.306343678123517,1.0711651146804422,0.6861193598713768,0.3797756817478598,33.41217203961021,0.06541410612501886,0.3341499233437124,1.0,0.3611111111111111,0.15958945449962575,1.1080361754594028,0.23834530204614257,0.3979347565457683,33.41217203961021,0.03425890537403318,0.33966953808762634,1.0,39.133785674779254,106.25715033838233,0.4166666666666667,-0.5433663569600907,0.8145272442941985,0.47241223837871565,-0.07095411858137506,33.411662210326845,-0.17001875889645063,0.29108005052645447,1.0,,,,,,13.364664884130734,,nan,0.0,867,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0868,44.5,104.5,1,44.79999828338623,2.950000047683716,7.0,0.20000000298023224,2.740000009536743,6.099999904632568,0.0,222.41436766739065,0.3888888888888889,0.02524121735452205,1.1291844796881467,0.3828124886046223,0.40805370595914436,71.08457916347182,0.06515328540328444,0.3610541182799779,1.0,0.2777777777777778,-0.10435881027862867,1.1337615970162487,-0.6246023045825619,-0.7289611148611906,71.08457916347182,0.025366879157673702,0.3165522772518694,1.0,0.4722222222222222,-0.045549325112734323,1.3668985984532434,-0.5038564616206228,-0.5494057867333572,71.08457916347182,0.14809503750674594,0.47157720188603314,1.0,0.3888888888888889,0.04079458145394727,1.156708430590828,-0.2125330136277118,-0.17173843217376453,71.08457916347182,0.10169524455883233,0.3755392139085732,1.0,44.55131208891281,104.27577460526884,0.4444444444444444,-0.49389358435990005,1.1598326072894727,0.07592107597595676,-0.4179725083839433,71.08349449887682,-0.2776964270688494,0.32950427694458373,1.0,,,,,,28.43339779955072,,nan,0.0,868,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0869,43.5,102.5,1,46.80000019073486,2.950000047683716,7.0,0.20000000298023224,2.740000009536743,6.099999904632568,0.0,242.3622459541312,0.3055555555555556,-0.11510177210135926,0.9771587717471258,0.19786682759109608,0.08276505548973682,77.00813580982174,-0.13826949482573284,0.2577472828499412,1.0,0.4166666666666667,0.006627802669222187,1.189554903761604,0.000892606017669377,0.007520408686891564,77.00813580982174,-0.07889227567103865,0.3632222139332669,1.0,0.3333333333333333,-0.04556529700990587,1.0647416904888964,-0.10069510328454266,-0.14626040029444853,77.00813580982174,-0.09269261664059417,0.29484087492881783,1.0,0.3333333333333333,0.057870475622889904,1.0064521670836928,0.023823981995982187,0.08169445761887209,77.00813580982174,-0.1265029388706695,0.2714642756291862,1.0,43.862062670442405,102.19920289784334,0.3611111111111111,-0.5249377042510713,0.8952648281885893,0.1631797847934885,-0.36175791945758284,77.00696075892569,-0.41726825628494013,0.22836694403902436,1.0,,,,,,30.802784303570274,,nan,0.0,869,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0870,46.5,104.5,1,46.889999866485596,2.950000047683716,7.0,0.10000000149011612,2.740000009536743,6.099999904632568,0.0,191.75537881252194,0.16666666666666666,-0.015818810187257965,0.8767428311797705,-0.05076076635947477,-0.06657957654673273,62.223891248964286,-0.04914876916525718,0.2247322987294133,1.0,0.2777777777777778,-0.058496156397811215,0.8775160634474843,0.24863974744860703,0.1901435910507958,62.223891248964286,0.03803339435214782,0.2788780662338481,1.0,0.3611111111111111,-0.04836353807014038,0.999202204013683,0.18571412885005117,0.1373505907799108,62.223891248964286,-0.010524743692295996,0.29954705874273707,1.0,0.1388888888888889,0.07701236943752889,0.8666621827610663,-0.0267608568872941,0.050251512550234786,62.223891248964286,-0.01830016036575232,0.22040858304710445,1.0,46.26704330388676,104.32407290325084,0.3888888888888889,-0.06559125847076894,0.9840395348441946,-0.3568025167485276,-0.4223937752192965,62.222941787736616,-0.28655056136600526,0.26096476287206016,1.0,,,,,,24.889176715094646,,nan,0.0,870,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0871,45.5,102.5,1,49.89999771118164,2.950000047683716,7.0,0.10000000149011612,2.740000009536743,6.099999904632568,0.0,206.0976182317605,0.3611111111111111,-0.12156870711677442,1.0643718872252645,0.2024311709945607,0.0808624638777863,66.62026721423523,-0.005294862290331641,0.3197472242582088,1.0,0.4444444444444444,0.07628391538271996,1.2175566966727698,-0.31165738060175613,-0.23537346521903618,66.62026721423523,0.10972254386978543,0.41401342246069417,1.0,0.5,0.10816531526304328,1.2073677598190338,-0.19060862763829395,-0.08244331237525068,66.62026721423523,0.04336198651858268,0.4189220409609525,1.0,0.3611111111111111,-0.014150798655319081,1.0825959815991206,0.11185399689132906,0.09770319823600998,66.62026721423523,0.0020249435948503543,0.32646585406524825,1.0,45.84074523701572,102.82921190934724,0.7777777777777778,-0.668059038216067,1.3700067252913477,-0.635226980009071,-1.303286018225138,66.6192506696343,0.41024928567233165,0.625215125717052,1.0,,,,,,26.647700267853722,,nan,0.0,871,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0872,48.5,104.5,1,43.99000024795532,2.950000047683716,7.0,0.009999999776482582,2.740000009536743,6.099999904632568,0.0,352.10054256929106,0.3611111111111111,-0.04140167105621379,1.0579942285134385,0.41963367937778223,0.37823200832156845,116.35248784334034,0.0011460284996538362,0.3189682332599004,1.0,0.3333333333333333,0.06517210856391899,1.0529877829174539,-0.49616596867343177,-0.4309938601095128,116.35248784334034,0.07477006205915089,0.3206329016847987,1.0,0.3055555555555556,0.05790500903942712,1.0371071207868603,-0.33260011361743813,-0.274695104578011,116.35248784334034,0.07500163304619067,0.30619675985416106,1.0,0.3055555555555556,-0.01858217976816201,1.0431369719843537,0.042052517321186055,0.023470337553024044,116.35248784334034,9.512063764078093e-05,0.29489416120079565,1.0,48.19465034536131,104.75902050892068,0.4722222222222222,-0.07220829107336267,1.4026793800429835,-0.050630418100967675,-0.12283870917433035,116.35071244527806,-0.14255700041915612,0.43000206472336633,1.0,,,,,,46.540284978111224,,nan,0.0,872,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0873,48.5,68.5,1,43.47000026702881,2.950000047683716,7.0,0.10999999940395355,2.7200000286102295,6.099999904632568,0.0,144.79769120004323,0.2777777777777778,0.29981336749159343,1.0162212129305164,0.11723992505924719,0.4170532925508406,48.026609907634,0.17873177499971035,0.3083662199461211,1.0,0.2777777777777778,-0.2541429544765333,0.8316782539918366,0.2521202144041463,-0.0020227400723869986,48.026609907634,0.07091402325255243,0.2846321762914189,1.0,0.3055555555555556,0.17833938400643515,1.0505149288984024,0.15251347786060657,0.3308528618670417,48.026609907634,0.16795878151186613,0.3264788328344186,1.0,0.3333333333333333,0.28616389489987737,1.0084782751904748,0.11151109923812302,0.3976749941380004,48.026609907634,0.19503696816812247,0.3283415577121655,1.0,48.57233794149702,68.98878275930507,0.3333333333333333,-0.15069794718607582,0.8876309894864343,0.1276312803856428,-0.023066666800433,48.02587707972676,0.0504329383442385,0.3004924308769084,1.0,,,,,,19.21035083188743,,nan,0.0,873,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0874,47.5,69.5,1,42.670000076293945,2.950000047683716,7.0,0.800000011920929,2.7200000286102295,6.099999904632568,0.0,131.58163229621485,0.2222222222222222,0.24552181373211168,0.9450016272265729,-0.3414896277316088,-0.0959678139994971,43.299151543658056,-0.055679606994959364,0.2430338465536599,1.0,0.25,-0.8568752984910872,0.7458750007020077,0.27687710557226386,-0.5799981929188234,43.299151543658056,0.10934603411479116,0.28163555597008844,1.0,0.25,0.04068487329487233,0.870934281321875,-0.2423001290405355,-0.20161525574566316,43.299151543658056,-0.14316485086218458,0.23744615109911768,1.0,0.2222222222222222,0.17875374732561808,0.9383934247573276,-0.3460765892994941,-0.167322841973876,43.299151543658056,-0.030402788784241908,0.24745728974053544,1.0,47.76076888535393,69.98424370782863,0.3888888888888889,-0.2786470307568382,0.9242463632144362,-0.07609953377702389,-0.3547465645338621,43.298490851040526,-0.16676091309087132,0.2819279513202086,1.0,,,,,,17.31939634041326,,nan,0.0,874,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0875,47.5,69.5,1,42.670000076293945,2.950000047683716,7.0,0.800000011920929,2.7200000286102295,6.099999904632568,0.0,126.01633200926925,0.3055555555555556,0.2227262909079211,1.071423900750154,-0.5490263903293161,-0.32630009942139504,41.17075698609976,0.0654567622746697,0.3147901862636565,1.0,0.3611111111111111,-0.30610784054887163,0.9294132441105645,0.18043246021852055,-0.12567538033035108,41.17075698609976,0.23224991617518415,0.34203262421954606,1.0,0.3333333333333333,0.17966338716161645,1.0175430021091265,-0.41573227991595135,-0.2360688927543349,41.17075698609976,0.1002287130152133,0.31446905224548666,1.0,0.3055555555555556,0.1820997393796532,1.0643901154214086,-0.5139063467471313,-0.33180660736747813,41.17075698609976,0.06606900890732681,0.3127969031283961,1.0,47.00279844835195,69.00155124448571,0.5,0.12985786153020606,1.1989654282771114,-0.17902742991466838,-0.04916956838446232,41.17012877020571,0.0693552546468805,0.42105142444777127,1.0,,,,,,16.468051508079473,,nan,0.0,875,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
arc_0876,45.5,69.5,1,38.079999923706055,2.950000047683716,7.0,3.5,2.7200000286102295,6.099999904632568,0.0,114.03813804818203,0.5277777777777778,-0.27348551516734565,1.5259150429109194,-0.3742984181308936,-0.6477839332982392,36.82522736958559,0.2944387730218485,0.5559247101070403,1.0,0.5555555555555556,0.03975205984662676,1.276835155451939,-0.13725929324052433,-0.09750723339389758,36.82522736958559,0.1111617090815361,0.46988977026278594,1.0,0.5833333333333334,-0.24034400751493826,1.6618875413524383,-0.2874177866278613,-0.5277617941427996,36.82522736958559,0.3445646933534868,0.6133509457541536,1.0,0.5277777777777778,-0.2681612342723064,1.543362900909496,-0.37508957629052686,-0.6432508105628333,36.82522736958559,0.2907171607327932,0.5592565258336402,1.0,45.72827820873276,69.75128883871272,0.4722222222222222,-0.022808898610816863,1.285999658911256,-0.31196046049481235,-0.3347693591056292,36.82466546121107,0.10354852724863593,0.44193339756397554,1.0,,,,,,14.729866184481917,,nan,0.0,876,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0
