geophysical_review_rank,review_tier,candidate_id,name,lon,lat,diameter_km,followup_score,rank,data_quality,domain,tid_artifact_risk,tid_direct_fraction,gravity_bouguer_ring_score,gravity_freeair_ring_score,gravity_consensus_percentile,magnetic_ring_score,magnetic_ring_score_stratified_percentile,sediment_ring_score,geology_independence,geology_boundary_coincidence,geology_boundary_crossings,geology_nearby_types
590,D_background,arc_0129,#131,17.973290017711154,-30.68660309993784,29.831387792803888,0.5976248623952194,590.0,1.0,land,0.0,0.0,0.0749761479460296,0.0405566399286418,0.43145161290322576,0.068994734918652,0.6209677419354839,,0.7603451433659513,0.2396548566340487,2.0,orogenic belt
591,D_background,arc_0970,#969,135.13694658526126,43.86179794167033,19.560495433370136,0.5975765212724451,591.0,1.0,land,0.0,0.0,0.0278110169208167,0.0361114418836834,0.796875,0.0327981873651998,0.859375,,1.0,0.0,0.0,
592,D_background,arc_0808,#797,127.5105217704138,-20.277256459515428,115.02494778840772,0.5973617639768867,592.0,1.0,land,0.0,0.0,0.6330267214120328,0.4111254068177596,0.8061224489795918,0.3598286704501482,0.6224489795918368,,1.0,0.0,0.0,
593,D_background,arc_0167,#169,30.618814213218453,-29.103626748307747,27.689194014728592,0.5970835232283941,593.0,1.0,land,0.0,0.0,0.041718715584878,0.0280272538607665,0.1935483870967742,0.0409859691098669,0.33064516129032256,,1.0,0.0,0.0,
594,D_background,arc_1307,#1303,-98.02731101002968,27.223357550751945,254.30372185487937,0.5969349821188399,594.0,1.0,mixed,0.332691116806222,0.1283661087571615,0.3727276107997082,0.3995689327134053,0.6666666666666666,0.3367197457654529,1.0,0.0847981676994622,0.9667930514220464,0.0332069485779537,2.0,passive margin;volcanic arc
595,D_background,arc_0530,#525,-171.364682117086,66.23304019710642,49.49057003786589,0.5966190616739603,595.0,1.0,land,0.0,0.0013478098090602,0.487637050164088,0.3041076239059989,0.9212598425196851,0.557233246599972,0.984251968503937,,1.0,0.0,0.0,
596,D_background,arc_1316,#1312,-89.51985698432216,21.34343042718763,165.18073113109062,0.5965242931660538,596.0,1.0,mixed,0.384837740149727,0.2633598458957311,0.6036434003554962,0.6058222608353832,1.0,0.3097171406454059,0.6,0.1377534285658725,1.0,0.0,0.0,
597,D_background,arc_0130,#132,18.052457026805374,-28.317375351718095,172.54735643084504,0.5965119286966185,597.0,1.0,land,0.0,0.0,0.3677676586221879,0.5038691784387507,0.8356164383561644,0.3297519424893499,0.4657534246575342,,0.9356209161474572,0.0643790838525427,0.0,orogenic belt
598,D_background,arc_0580,#574,-173.37956942796035,66.39130661686897,19.457287608583368,0.5964874798988584,598.0,1.0,land,0.0,0.0,0.0673067628885046,0.1063827819273804,0.984375,0.0527554216030247,0.9375,,1.0,0.0,0.0,
599,D_background,arc_1020,#1019,-66.04872244990929,-29.677866687589585,101.31860432907214,0.5964411799514082,599.0,1.0,land,0.0,0.0,0.2100762545080303,0.2666117232890692,0.07142857142857142,0.175,0.02040816326530612,,1.0,0.0,0.0,
600,D_background,arc_0401,#395,-63.31971905341823,4.4420682957417785,255.23777900491393,0.5964050894880335,600.0,1.0,land,0.0,0.0,0.3083070696966066,0.3114855274260583,0.45081967213114754,0.3147191759506556,0.4098360655737705,,0.9244283609273254,0.0755716390726745,2.0,shield
601,D_background,arc_0264,#263,-125.34601553622387,59.593633746272346,71.75943646888867,0.5961134850031816,601.0,1.0,land,0.0,0.0,0.3546011343611824,0.435613379442993,0.6902654867256637,0.2786821275425558,0.415929203539823,,1.0,0.0,0.0,
602,D_background,arc_0450,#445,60.11665043405663,48.35529961358698,86.79786111495189,0.5959476519656404,602.0,1.0,land,0.0,0.0,0.6771334733640204,0.6392578519333462,0.9897959183673469,0.5481146622726321,0.9387755102040817,,1.0,0.0,0.0,
603,D_background,arc_0331,#368,17.18467267181484,22.298463336160204,15.295842467370887,0.5958500181480868,603.0,0.8225723858936733,land,0.0,0.0,0.0028853918467626,0.0038226439673157,0.2421875,0.0031750418828069,0.234375,,1.0,0.0,0.0,
604,D_background,arc_0561,#555,-173.54344466536116,65.48745741716421,23.574674779524557,0.5958146932102345,604.0,1.0,land,0.0,0.0,0.093041296093266,0.0798644576039855,0.6048387096774194,0.0745493072352164,0.6612903225806451,,1.0,0.0,0.0,orogenic belt;volcanic arc
605,D_background,arc_0539,#534,-175.97983674917313,66.33932740138043,24.624275882240383,0.5951666923288207,605.0,1.0,land,0.0,0.0,0.1016006993285291,0.0993509414803515,0.6774193548387097,0.0625953272990613,0.5725806451612904,,0.5641591210668564,0.4358408789331436,3.0,orogenic belt;volcanic arc
606,D_background,arc_1314,#1310,-99.54564282272226,26.636004244803424,19.650547802113604,0.5948936728076748,606.0,1.0,land,0.0,0.0,0.0132028791024461,0.0067532531519482,0.016129032258064516,0.0321453989250175,0.13709677419354838,,0.5619942372918845,0.4380057627081155,2.0,volcanic arc;wide rift
607,D_background,arc_1199,#1199,53.92511601412168,-17.696141774286115,207.02437580335305,0.5947615951738313,607.0,1.0,ocean,0.2054880108954683,0.5031865980789366,0.3876085316879359,0.3482764620131843,0.5597014925373134,0.3121004616163473,0.5671641791044776,0.3025470634957342,1.0,0.0,0.0,
608,D_background,arc_0644,#627,5.248403935141733,28.075206894980766,113.67711441425942,0.5944821975239268,608.0,1.0,land,0.0,0.0,0.2222392140831291,0.2795060587013269,0.10714285714285714,0.309278505742091,0.3163265306122449,,0.903788950665538,0.0962110493344619,2.0,volcanic arc
609,D_background,arc_0883,#882,54.08276101021182,68.47232433255803,508.3774042309679,0.5944100377257122,609.0,1.0,mixed,0.3203371578510914,0.0116665536186664,0.3629110647096378,0.344514045702281,0.5652173913043479,0.3330371958731891,0.6086956521739131,0.1649679846687728,0.8269448069894664,0.1730551930105336,6.0,orogenic belt;wide rift
610,D_background,arc_0898,#895,22.971824560108058,42.15916183539703,176.287850959953,0.5942651421904128,610.0,1.0,land,0.0,0.0,0.2731537315526682,0.337138687650919,0.34931506849315064,0.3158095037907995,0.3835616438356164,,0.9613438209225958,0.0386561790774041,2.0,accretionary complex;magmatic province;volcanic arc
611,D_background,arc_0144,#146,35.98983138701512,10.92809846403422,279.63879458124444,0.5941708464172566,611.0,1.0,land,0.0,0.0,0.3476677402746563,0.3515190391644287,0.5789473684210527,0.5597200953545182,0.9473684210526315,,0.963420359585919,0.036579640414081,2.0,volcanic arc
612,D_background,arc_0786,#780,127.96538295926788,6.256020926177795,88.09066262717991,0.5940197627842151,612.0,1.0,ocean,0.1435774451892738,0.3239635701275045,0.3350296957881116,0.4118528922948437,0.4074074074074074,0.2399546485732245,0.2962962962962963,0.0900651913775138,1.0,0.0,0.0,
613,D_background,arc_0377,#302,148.55442804898084,1.5657448785182342,1393.2239316725802,0.5936896039117716,613.0,1.0,ocean,0.6241974456980897,0.291684846258066,0.5469822318299462,0.3847749509591308,0.7604166666666667,0.2420302213450437,0.16666666666666666,0.434939218768605,0.7789483170038547,0.2210516829961453,11.0,accretionary complex;oceanic back-arc basin;oceanic crust;orogenic belt;volcanic arc
614,D_background,arc_0669,#652,170.07581264197194,-38.14655111677669,1067.249874593146,0.5936660672906522,614.0,1.0,ocean,0.4966754943502824,0.4234356288330571,0.4964578505653071,0.4792131809398219,0.8020833333333333,0.2478550650261638,0.25,0.282564136250057,0.6075375816538681,0.3924624183461319,12.0,accretionary complex;continental back-arc basin;magmatic province;oceanic back-arc basin;oceanic crust;volcanic arc;wide rift
615,D_background,arc_0109,#110,5.3473728601377,-66.97731671748693,143.7995197171976,0.5933896366425543,615.0,1.0,ocean,0.1868073519467259,0.1279456063344521,0.2345361245851705,0.5211608589341753,0.4591836734693877,0.2436164497611916,0.1836734693877551,0.2299950353904092,1.0,0.0,0.0,oceanic crust
616,D_background,arc_0163,#165,-124.5843538059509,50.56904043582184,34.912862663762745,0.593356715836955,616.0,1.0,land,0.5423275199144078,0.0718559327054084,0.2249068722024987,0.1150387925412115,0.3858267716535433,0.0902911763845214,0.15748031496062992,,0.7477722611417171,0.2522277388582828,2.0,volcanic arc
617,D_background,arc_0993,#992,-68.06184217502526,-46.12054504797205,24.403871774060427,0.5926532117100829,617.0,1.0,land,0.0,0.0,0.041732909467228,0.1063328517455349,0.4959677419354839,0.065883717666755,0.6048387096774194,,1.0,0.0,0.0,
618,D_background,arc_0193,#194,30.827755374904047,-29.728304298678218,20.571537920299654,0.5924680968987567,618.0,1.0,land,0.0,0.0,0.0204270337258324,0.0201386424802218,0.06048387096774194,0.0156899618423408,0.008064516129032258,,1.0,0.0,0.0,
619,D_background,arc_0452,#447,61.01689112037156,47.830042632028984,24.610596370050704,0.5923367428541301,619.0,1.0,land,0.0,0.0,0.071237447877154,0.052928385560226,0.4717741935483871,0.0552561458913424,0.5080645161290323,,1.0,0.0,0.0,
620,D_background,arc_0702,#685,110.44153154695066,74.88938842956756,81.26635745614756,0.5918363142556454,620.0,1.0,land,0.3598822730359973,0.0002155056300845,0.4547126708453241,0.2895511246894802,0.6150442477876106,0.2209162027723699,0.13274336283185842,0.0292708247725636,0.865897436014925,0.134102563985075,2.0,foredeep basin;orogenic belt
621,D_background,arc_0890,#889,14.613465206448288,39.81249664856773,1099.6726720770266,0.5917961975857527,621.0,1.0,mixed,0.3423184274834362,0.3644504328333293,0.4669824973492982,0.4485878080221414,0.7156862745098039,0.2035609386799961,0.11764705882352941,0.262005404001023,0.649884217488194,0.350115782511806,17.0,accretionary complex;continental back-arc basin;oceanic back-arc basin;oceanic crust;orogenic belt;passive margin;volcanic arc;wide rift
622,D_background,arc_0900,#899,25.06142394671944,46.878260818153365,332.0275951156769,0.591593681433908,622.0,1.0,land,0.0,0.0,0.4844096091700172,0.520135265101945,0.9473684210526316,0.3006182162794408,0.2894736842105263,,0.8849840890939504,0.1150159109060496,4.0,orogenic belt;shield;volcanic arc;wide rift
623,D_background,arc_1217,#1217,108.45910236864528,-16.00540148172845,177.9202629525478,0.5913096131777371,623.0,1.0,ocean,0.0782260825884409,0.0526795706055456,0.3248982071901498,0.3953221020313472,0.47959183673469385,0.1634670848414061,0.02040816326530612,0.5012643824656504,0.97488805722926,0.02511194277074,0.0,oceanic crust
624,D_background,arc_0075,#070,3.2123793240761556,-8.938762820951423,125.30098153912408,0.5912796924334015,624.0,1.0,ocean,0.1114283092452397,0.0075594880164934,0.4156200524650391,0.4849788539541791,0.7407407407407407,0.1724438168803329,0.07407407407407407,0.1434873796385819,1.0,0.0,0.0,
625,D_background,arc_0798,#782,130.0789936162499,-29.14060603313852,26.243358052370287,0.5907618921932811,625.0,1.0,land,0.0,0.0,0.1210757693195857,0.0522514469765856,0.5887096774193549,0.0393998828177732,0.27419354838709675,,1.0,0.0,0.0,
626,D_background,arc_0671,#654,140.8705656891033,-24.24124667609362,475.2162167554806,0.5904806203763943,626.0,1.0,land,0.0,0.0,0.248440664504097,0.2339088800995142,0.06451612903225806,0.2916127931904138,0.2903225806451613,,0.9122634342706972,0.0877365657293026,4.0,orogenic belt;shield
627,D_background,arc_1106,#1102,-9.732064286589283,35.13605747670689,898.858372507742,0.590394776683833,627.0,1.0,mixed,0.2378483902848379,0.5340925932259425,0.3975548998515565,0.4811783168325796,0.7058823529411764,0.3518566834712667,0.7647058823529411,0.2726218247778287,0.8041425672738907,0.1958574327261093,9.0,accretionary complex;oceanic crust;orogenic belt;passive margin;shield;volcanic arc
628,D_background,arc_0995,#994,-70.19902244352289,-45.97339930121283,61.871104678450486,0.5902532910685986,628.0,1.0,land,0.0,0.0,0.290213833325325,0.2935320721995127,0.3230088495575221,0.4913031932885064,0.9026548672566371,,1.0,0.0,0.0,
629,D_background,arc_0334,#321,-5.401372236139655,56.21887790533662,24.302242882596104,0.5898143237185736,629.0,1.0,land,0.2234188878834542,0.1832298136645962,0.0801618627688552,0.100691624081513,0.6491935483870968,0.0620232741183782,0.5645161290322581,,0.8236138746479715,0.1763861253520285,0.0,craton;orogenic belt
630,D_background,arc_0850,#848,85.2767615003745,63.46631793986791,14.512050664136154,0.5897357321884288,630.0,1.0,land,0.0,0.0,0.0233274225941749,0.0457307311470069,0.8125,0.0261270981147669,0.765625,,0.4410577430277463,0.5589422569722536,2.0,orogenic belt
631,D_background,arc_1147,#1145,105.39190491828153,-46.24387031305126,253.3494646983593,0.5896136425460515,631.0,1.0,ocean,0.1790528276085095,0.1657447997881667,0.2155939006302725,0.4013754158297301,0.3358208955223881,0.2950942797439804,0.417910447761194,0.3074610486498541,1.0,0.0,0.0,
632,D_background,arc_0543,#538,-175.78581603019492,66.8760938072728,25.34339807484682,0.589421730543721,632.0,1.0,land,0.0,0.0,0.1362260285951214,0.1950737807056713,0.8870967741935484,0.1736430043252331,0.9758064516129032,,1.0,0.0,0.0,orogenic belt
633,D_background,arc_1101,#1098,-0.8249499373728645,57.10154037753579,51.617332618148424,0.5892350181236999,633.0,1.0,ocean,0.1867047532280784,0.9911206936523392,0.4085355314002982,0.4036556402291203,0.5833333333333333,0.1972909468519885,0.08333333333333333,0.0397051198399887,1.0,0.0,0.0,
634,D_background,arc_0105,#106,17.229237165868884,-43.235544041033194,147.0793263559111,0.589141002359395,634.0,1.0,ocean,0.2146125845300674,0.1810352753685372,0.3289631760866403,0.4590683520092419,0.6224489795918366,0.3003158926810922,0.40816326530612246,0.2669593333803283,1.0,0.0,0.0,
635,D_background,arc_1015,#1013,-68.93758773846733,-18.17670793400897,153.460955143633,0.5885313724837686,635.0,1.0,land,0.0,0.0,0.2503683792615269,0.3492291924263746,0.3013698630136986,0.2909088811047173,0.2876712328767123,,0.9487174028873449,0.0512825971126551,2.0,accretionary complex;orogenic belt;volcanic arc
636,D_background,arc_0918,#917,62.69124357601929,52.019424314416206,108.06850383335784,0.588094256464185,636.0,1.0,land,0.0,0.0,0.2576408538630275,0.2317047079122571,0.09693877551020408,0.2631488382844631,0.1326530612244898,,0.9091490485837058,0.0908509514162941,2.0,basin;volcanic arc
637,D_background,arc_0712,#695,19.72353703354901,55.619996175152,173.1229408116372,0.5880524637676321,637.0,1.0,ocean,0.3978492408451207,0.6853551031608555,0.229187015170934,0.2477057392240683,0.07142857142857142,0.4143838002939596,0.6938775510204082,0.2265719690534253,0.9504476657546544,0.0495523342453455,2.0,shield
638,D_background,arc_0266,#265,-126.80871353635035,60.14512881944284,12.778228415876724,0.5875714084796746,638.0,0.9715656386337516,land,0.0,0.0,0.0109903959478339,0.0099979193451276,0.4140625,0.0242242574096534,0.75,,0.7530961317460737,0.2469038682539263,0.0,orogenic belt;passive margin
639,D_background,arc_1275,#1272,-63.000265900626935,51.29586639558049,19.753073322174217,0.5873803428713475,639.0,1.0,land,0.0,0.0,0.030009306780709,0.0134623142139245,0.08064516129032258,0.0289682366241921,0.07258064516129033,,1.0,0.0,0.0,
640,D_background,arc_0944,#943,123.10197296720536,45.01695394978242,20.87438864353736,0.5872304206699366,640.0,1.0,land,0.0,0.0,0.0425337912255508,0.0383055549681663,0.2701612903225806,0.0404076106826335,0.3064516129032258,,1.0,0.0,0.0,
641,D_background,arc_1009,#1008,-69.66285836057986,-42.92526538491872,28.48706451620047,0.5872049621809425,641.0,1.0,land,0.0,0.0,0.1054707580169735,0.0829574279370909,0.6653225806451613,0.0869753293169438,0.717741935483871,,1.0,0.0,0.0,
642,D_background,arc_1156,#1154,36.160689466403305,-14.74279124837722,129.5076386060992,0.5871088485379443,642.0,1.0,land,0.0,0.0,0.2864456079885913,0.3109394613394443,0.3082191780821918,0.4969863839079886,0.9178082191780822,,0.903421271317302,0.0965787286826981,2.0,narrow rift;orogenic belt
643,D_background,arc_0811,#800,135.76170071474417,-22.196551818920288,106.64475424653352,0.5870152184542035,643.0,1.0,land,0.0,0.0,0.3431789966965302,0.4314065689954907,0.6071428571428572,0.2162073044804451,0.05102040816326531,,0.9398560907984944,0.0601439092015054,2.0,orogenic belt;shield
644,D_background,arc_1207,#1207,151.63198665562857,-42.04850098309026,991.7354581121416,0.5868626730403945,644.0,1.0,ocean,0.3992309711256423,0.406005002164398,0.2913899365003924,0.2956857064159492,0.17708333333333334,0.2119067994295413,0.10416666666666667,0.2578214472894615,0.8784622995852622,0.1215377004147377,5.0,narrow rift;oceanic crust;orogenic belt;passive margin;volcanic arc
645,D_background,arc_0220,#221,27.844241591164785,-32.19025313519792,16.806230201522126,0.5868121153883261,645.0,0.9822192354296376,land,0.0,0.0,0.0112127044473124,0.0147700840395197,0.4765625,0.0142101788324086,0.5,,1.0,0.0,0.0,
646,D_background,arc_1223,#1223,-58.98242141971054,4.465522417131679,128.2899078889512,0.5864009987994669,646.0,1.0,land,0.0,0.0,0.3457403705151871,0.4590998934954902,0.7602739726027397,0.3666018898226393,0.6164383561643836,,0.9440589422251596,0.0559410577748404,2.0,shield
647,D_background,arc_0465,#459,63.6099666027378,41.0297285310545,60.850485774593814,0.5859591439745985,647.0,1.0,land,0.0,0.0,0.2770683394284751,0.6127379468228809,0.5973451327433629,0.2546344485686311,0.34513274336283184,,1.0,0.0,0.0,
648,D_background,arc_1176,#1175,-64.40297576544896,-56.24145252958202,105.2212140993838,0.585902570963993,648.0,1.0,ocean,0.1995921288516166,0.9009455508861683,0.3327417346973144,0.6581225804318254,0.6481481481481481,0.4672058609065133,0.9259259259259259,0.3599433016529024,1.0,0.0,0.0,accretionary complex;oceanic back-arc basin
649,D_background,arc_0340,#803,-5.881164314462103,56.452711113627416,27.674041058792287,0.5855402010885546,649.0,1.0,mixed,0.4609117729597741,0.371860121490724,0.1264866216873824,0.1941351968565938,1.0,0.0920137600837879,0.8333333333333334,,1.0,0.0,0.0,craton;orogenic belt
650,D_background,arc_0290,#291,18.44658339519988,-20.172950499603463,20.12146751782457,0.5853253557401085,650.0,1.0,land,0.0,0.0,0.0298057537570107,0.0152543557294538,0.08064516129032258,0.039305424036534,0.2661290322580645,,1.0,0.0,0.0,
651,D_background,arc_0268,#267,-126.54230261611757,60.266000735520954,13.230949411532206,0.5853244391075296,651.0,1.0,land,0.0,0.0,0.0067731684418511,0.0083538309130178,0.328125,0.0154539597563887,0.609375,,0.400600474238621,0.599399525761379,2.0,orogenic belt;passive margin
652,D_background,arc_0355,#375,-7.111377972642953,52.218610930592654,14.693456206931923,0.5851804168150216,652.0,1.0,land,0.1941239316239316,0.0757087628865979,0.0169376606983227,0.0189745307608669,0.609375,0.0166576577066466,0.640625,,1.0,0.0,0.0,
653,D_background,arc_0446,#441,153.64540601115698,16.268577232100505,392.97006489653006,0.5851770811277658,653.0,1.0,ocean,0.2292999344597183,0.5131919589174813,0.5415328899040898,0.596622096458782,0.9294117647058824,0.4291818385853495,0.788235294117647,0.2496661745427361,1.0,0.0,0.0,
654,D_background,arc_0064,#059,-76.22093753371483,-20.95426187668901,328.7801034057362,0.5841630751687189,654.0,1.0,ocean,0.2060889422004252,0.4175326614995205,0.360382910816377,0.3296939888334354,0.4529411764705883,0.355318352405037,0.5764705882352941,0.3452862692709359,1.0,0.0,0.0,
655,D_background,arc_0198,#199,29.77894729035565,-30.867981435182163,66.35701402514103,0.5840022981562348,655.0,1.0,land,0.0,0.0135284985584386,0.3867525511597657,0.4488086769974403,0.7743362831858407,0.2557244126081595,0.35398230088495575,,1.0,0.0,0.0,orogenic belt;passive margin
656,D_background,arc_0175,#177,30.572716463786858,-29.653406891380165,18.983708426464062,0.5837331390873095,656.0,1.0,land,0.0,0.0,0.0209495127459434,0.0301718165300989,0.7265625,0.0308747871918196,0.828125,,1.0,0.0,0.0,
657,D_background,arc_0862,#860,100.11642357066889,11.289732596910016,2057.6676820645416,0.5831044960252605,657.0,1.0,mixed,0.2119989168142836,0.1122681418808981,0.5128295515006424,0.509940865635849,0.8431372549019608,0.2596083267208706,0.27450980392156865,0.4790728485306286,0.6554047481662608,0.3445952518337392,14.0,accretionary complex;continental back-arc basin;oceanic back-arc basin;oceanic crust;ophiolite complex;orogenic belt;passive margin;volcanic arc
658,D_background,arc_0092,#093,91.07046553152747,-34.81009343207047,859.0719342983738,0.582952773156797,658.0,1.0,ocean,0.2793926553672317,0.2801488647185605,0.4317271455007279,0.3711692522555059,0.59375,0.1590378916430162,0.041666666666666664,0.5488998045231541,0.8991573792261568,0.1008426207738431,2.0,oceanic crust
659,D_background,arc_1170,#1168,-19.467496679057692,-56.68306975452654,356.1297963219304,0.5824462998119915,659.0,1.0,ocean,0.2118648399825251,0.1192355457430661,0.3349713381747753,0.3456561756001985,0.42352941176470593,0.3755365676257929,0.6823529411764706,0.3020547390133325,1.0,0.0,0.0,oceanic crust
660,D_background,arc_1109,#1105,-23.927076466055947,18.482466679968383,422.5778766464849,0.5823990929113183,660.0,1.0,ocean,0.3228553474320242,0.4966461203770848,0.3487350625642094,0.3918952200427616,0.5117647058823529,0.2797213824855054,0.25882352941176473,0.2238389668995695,1.0,0.0,0.0,
661,D_background,arc_0240,#240,-116.37455847564983,38.80515086303976,33.00408057964363,0.5819654895350256,661.0,1.0,land,0.0,0.0,0.0656486513243521,0.1031788178677638,0.09055118110236221,0.0755136713145835,0.07086614173228346,,1.0,0.0,0.0,
662,D_background,arc_0021,#029,17.412156455270033,-22.69899949274062,150.3831342320165,0.5819615282762649,662.0,1.0,land,0.0,0.0,0.3163996141610853,0.2277241659234529,0.2602739726027397,0.35743662482098,0.5616438356164384,,0.9382229984225804,0.0617770015774196,2.0,orogenic belt;shield
663,D_background,arc_0053,#053,44.135844920266166,3.4191537632466433,1421.5659732746274,0.5817451917767813,663.0,1.0,mixed,0.1636526309525041,0.0851879823464161,0.4239873131672056,0.4376748523120427,0.6666666666666666,0.2949527156815059,0.49019607843137253,0.1403238697713108,0.755397609568655,0.2446023904313449,8.0,narrow rift;oceanic crust;orogenic belt;passive margin;volcanic arc
664,D_background,arc_0359,#374,-1.820086873990881,51.06087165760078,69.59853441685871,0.5814887342702829,664.0,1.0,land,0.1194322093650201,0.0738554181302948,0.5102273291855941,0.2814029926101785,0.6327433628318584,0.2699472885781724,0.3893805309734513,,1.0,0.0,0.0,orogenic belt;volcanic arc
665,D_background,arc_1218,#1218,104.91461566447909,-12.58764369632647,170.34144898009973,0.5812380638025632,665.0,1.0,ocean,0.1919228914348273,0.3538367378165404,0.2977751437074646,0.4742802643144432,0.5408163265306123,0.4291270790887912,0.7346938775510204,0.2745228875277435,1.0,0.0,0.0,
666,D_background,arc_0928,#927,129.7658407656867,13.237315391605152,1029.0381727732192,0.5812035092753081,666.0,1.0,ocean,0.4319871889152124,0.5694203687067427,0.409590448595221,0.4116055663194173,0.6354166666666667,0.4290835567209678,0.8541666666666666,0.3116609865077088,0.7960790613771522,0.2039209386228477,7.0,accretionary complex;oceanic back-arc basin;oceanic crust;volcanic arc
667,D_background,arc_0448,#443,63.48089822545022,42.39703008449748,117.5008971650265,0.5810873049253366,667.0,1.0,land,0.55,0.0,0.3047744862867779,0.3287443013867199,0.3520408163265306,0.570844785286217,0.9591836734693877,,0.9355477912707784,0.0644522087292217,2.0,basin;orogenic belt
668,D_background,arc_0010,#040,18.02718769691225,-30.923065954965328,42.93097194739594,0.5810156296847524,668.0,1.0,land,0.0,0.0,0.1664212394718393,0.2694941932952184,0.547244094488189,0.1623277781035355,0.48031496062992124,,1.0,0.0,0.0,orogenic belt
669,D_background,arc_0609,#596,-131.62230300599464,66.90276656896555,151.15208267477118,0.5807925372509988,669.0,1.0,land,0.55,0.003157137945047,0.2795848869070221,0.3428072465539258,0.37671232876712324,0.5807953359942757,0.9726027397260274,,1.0,0.0,0.0,
670,D_background,arc_0245,#245,-118.9263469007331,49.65841375784736,314.7490094125211,0.5806266453884125,670.0,1.0,land,0.0,0.0,0.3537002750861028,0.3328885079632657,0.5657894736842105,0.4695096861105961,0.868421052631579,,0.7938024511815651,0.2061975488184349,6.0,accretionary complex;oceanic back-arc basin;ophiolite complex;orogenic belt;passive margin;volcanic arc
671,D_background,arc_0829,#826,111.38393213118378,71.61865562456259,109.63858003656554,0.5802951702685037,671.0,1.0,land,0.0,0.0,0.3176824435865592,0.5938799530100654,0.6836734693877551,0.5448526582565646,0.9285714285714286,,0.871702730097928,0.128297269902072,3.0,shield
672,D_background,arc_0485,#478,114.59326537990086,26.01037321283654,105.35819519289343,0.580160288029628,672.0,1.0,land,0.0,0.0,0.3431326442769535,0.3979865340360899,0.5204081632653061,0.4763743040539618,0.8775510204081632,,1.0,0.0,0.0,
673,D_background,arc_1082,#1080,41.38758734113404,-10.45331800907549,498.50153868100995,0.5799351405283655,673.0,1.0,mixed,0.1673532309191944,0.1928085082437679,0.3989923761170467,0.3417891615013541,0.6086956521739131,0.2243024862922218,0.043478260869565216,0.2519944584678117,0.9057543347578516,0.0942456652421484,6.0,oceanic crust;orogenic belt
674,D_background,arc_0812,#801,136.58924651254017,-20.67130434708377,40.244616411969815,0.5795324261140519,674.0,1.0,land,0.0,0.0,0.0920401380604274,0.0972674226008671,0.0826771653543307,0.088936333259799,0.14173228346456693,,1.0,0.0,0.0,
675,D_background,arc_1278,#1275,-59.47543154538205,54.19602792969646,44.18968214458415,0.5795314944600115,675.0,1.0,land,0.5625,0.0097471201690409,0.2319880192398007,0.1407446972237555,0.46062992125984253,0.1882931752063322,0.5905511811023622,,1.0,0.0,0.0,orogenic belt;shield
676,D_background,arc_0189,#190,30.210312833123737,-28.525068015851115,24.477251833691152,0.5792418312114243,676.0,1.0,land,0.0,0.0,0.0464992678792913,0.026530403940146,0.21370967741935487,0.0218444028297212,0.04032258064516129,,1.0,0.0,0.0,
677,D_background,arc_1129,#1125,162.84109565514956,-16.35531947224956,599.4214856943707,0.5791410857963174,677.0,1.0,ocean,0.275613256210383,0.29842784952274,0.32858507013025,0.3166524688950497,0.3717948717948718,0.2724814792974326,0.19230769230769232,0.3036216970727862,0.7293896771025136,0.2706103228974864,11.0,accretionary complex;continental back-arc basin;oceanic back-arc basin;oceanic crust;ophiolite complex;volcanic arc;wide rift
678,D_background,arc_0357,#372,-3.724447575019067,53.105856006071214,61.507617612633986,0.5790351918589096,678.0,1.0,mixed,0.1466277614733529,0.2347078789629522,0.2798197373247271,0.3988535539704378,0.41666666666666663,0.2970133129603405,0.3333333333333333,0.0220243524367667,1.0,0.0,0.0,
679,D_background,arc_1299,#1296,-121.07623541768452,58.3413578976381,206.9934839751375,0.5788370049807982,679.0,1.0,land,0.0,0.0,0.3279736973595824,0.374581343279547,0.639344262295082,0.3621250510819723,0.7377049180327869,,0.8959488078825393,0.1040511921174607,4.0,shield;volcanic arc
680,D_background,arc_0214,#215,29.390999689220237,-30.48207219940584,22.49870602159713,0.5788192605079904,680.0,1.0,land,0.0,0.0,0.0459013225846803,0.0295455064596767,0.22983870967741934,0.0498098202883111,0.46774193548387094,,1.0,0.0,0.0,
681,D_background,arc_0534,#529,-173.58686952696567,65.1701496616148,27.08701965227603,0.5783741470691021,681.0,1.0,land,0.0,0.0,0.1025120679686806,0.1026503894611803,0.6975806451612903,0.1228687497012288,0.8870967741935484,,1.0,0.0,0.0,
682,D_background,arc_0891,#890,29.790967117452457,42.40542176588116,346.424089302605,0.5778680704153916,682.0,1.0,mixed,0.323229667380554,0.3588297053265206,0.3599205785585325,0.295838513742777,0.3333333333333333,0.341176003069608,0.5555555555555556,0.4333045953821709,0.7917557294076871,0.2082442705923129,6.0,magmatic province;oceanic crust;shield;volcanic arc
683,D_background,arc_0463,#457,64.49342177110034,41.44804594039071,102.64730558353172,0.5778538884972276,683.0,1.0,land,0.0,0.0,0.3700030089896121,0.2173594776191032,0.30612244897959184,0.4505002266405798,0.8367346938775511,,1.0,0.0,0.0,
684,D_background,arc_0952,#951,122.91469259969236,46.38541973779429,145.48826674967304,0.5777448731155651,684.0,1.0,land,0.0,0.0,0.3201216084260117,0.3692794298880291,0.5410958904109588,0.2665713621949149,0.136986301369863,,1.0,0.0,0.0,volcanic arc
