candidate_id,null_count,null_p_gravity_bouguer_ring_score,null_p_gravity_freeair_ring_score,null_p_magnetic_ring_score,null_p_tid_artifact_risk,observed_gravity_bouguer_ring_score,observed_gravity_freeair_ring_score,observed_magnetic_ring_score,observed_tid_artifact_risk
arc_0691,19,0.1,0.35,0.8,1.0,0.4494073354268633,0.3475763997519037,0.2601001671126534,0.0
arc_0692,19,0.35,0.1,0.45,1.0,0.33477088648385683,0.3860835213841704,0.38193140998491354,0.0
arc_0693,19,0.05,0.15,0.15,1.0,0.4394196711177816,0.45976600775305154,0.38422924581662565,0.0
arc_0694,19,0.3,0.25,0.6,1.0,0.3526757242907095,0.38967505938397995,0.30084307229866564,0.0
arc_0695,19,0.05,0.2,0.15,1.0,0.6516762340134399,0.38105327716499143,0.5256001446090807,0.0
arc_0696,19,0.45,0.2,0.3,1.0,0.2601544976274421,0.31163428946106925,0.2782285011875081,0.0
arc_0697,19,0.15,0.4,0.5,1.0,0.5560244892021579,0.3692647359610426,0.3087885357511131,0.0
arc_0698,19,0.35,0.8,0.85,1.0,0.3728915511821628,0.24959746143058031,0.24966477538269805,0.0
arc_0699,19,0.25,0.8,1.0,1.0,0.3996641550318325,0.2747992670164888,0.2255867983382422,0.0
arc_0700,19,0.45,0.55,0.05,0.15,0.32612104496123007,0.325856231882159,0.6352089832806159,0.2907066672085746
arc_0701,19,0.75,0.1,0.3,1.0,0.28902423068154914,0.5625741120549989,0.4595085695998431,0.0
arc_0702,19,0.35,0.75,0.85,0.05,0.45471267084532413,0.2895511246894802,0.22091620277236995,0.3598822730359973
arc_0703,19,0.75,0.45,0.1,1.0,0.24108595300959668,0.26484216477336653,0.43445956476587555,0.24840413793711075
arc_0704,19,0.2,0.3,0.85,0.35,0.38731489869276026,0.35973454551968465,0.22431882204753417,0.4992064948097828
arc_0705,19,0.9,0.75,1.0,0.6,0.25652395028390934,0.2532507370412408,0.10403156745213385,0.14414661088329023
arc_0706,19,0.55,0.6,0.1,0.35,0.3015974448057762,0.3396204719977876,0.5743404433986674,0.045364257068706774
arc_0707,19,0.05,0.05,0.55,1.0,0.46419860757364656,0.4449330822369302,0.33130758284643524,0.0
arc_0708,19,0.95,0.9,0.9,0.2,0.2487886532595544,0.25965419062278405,0.2605353182039071,0.34234070629791036
arc_0709,19,0.35,0.2,0.95,0.5,0.34526396437191736,0.3850139873629142,0.2421363124773123,0.13189645170895758
arc_0710,19,0.05,0.05,0.95,1.0,0.5566348691817676,0.5313977722410821,0.2370917055628437,0.0
arc_0711,19,0.1,0.15,0.25,1.0,0.3910088015903661,0.4093332244206753,0.36811805386292695,0.0
arc_0712,19,0.95,0.8,0.25,0.15,0.22918701517093404,0.2477057392240683,0.4143838002939596,0.39784924084512074
arc_0713,19,0.45,0.45,0.45,0.3,0.3025025530043779,0.28892602949461643,0.3009849846864282,0.42520736353742905
arc_0714,19,0.35,0.15,0.55,0.05,0.32749467079221123,0.47737501767830165,0.3508746977210678,0.003993682906052939
arc_0715,19,0.95,0.8,0.6,0.25,0.23791803990446134,0.2470084731694901,0.29649152255404254,0.4004492014328464
arc_0716,19,0.45,0.5,0.15,0.1,0.3569465223632818,0.3459093256735512,0.4663178973878138,0.4465070726384318
arc_0717,19,0.45,1.0,0.35,1.0,0.345890334632286,0.18250646378154495,0.28295103981688163,0.0
arc_0718,19,0.2,0.1,0.6,1.0,0.37697556383356046,0.5673537827078327,0.33526371537663063,0.0
arc_0719,19,0.55,0.25,0.15,1.0,0.3349662481125595,0.42219140262925703,0.468845901240909,0.0
arc_0720,19,0.7,0.7,0.4,1.0,0.2637053724309762,0.31450009845608723,0.3244722934096912,0.0
arc_0721,19,0.05,0.15,1.0,0.05,0.4166566011626619,0.3137299885816737,0.13148836968183905,0.01791708961672813
arc_0722,19,0.5,0.15,0.05,0.85,0.2611859398730869,0.41604179537838665,0.5243490497300082,0.19004863185083543
arc_0723,19,1.0,1.0,0.1,0.85,0.19389579400145004,0.18981542978272792,0.5195299804830169,0.14311436371028632
arc_0724,19,0.15,0.45,0.9,1.0,0.4117229671633912,0.3364411272461094,0.2531599034632887,0.0
arc_0725,19,0.35,0.75,0.75,1.0,0.3132643777101656,0.28475062222885505,0.2625712186416157,0.0
arc_0726,19,0.1,0.25,0.9,1.0,0.4126058612618166,0.44226150902230826,0.2685680253982837,0.0
arc_0727,19,0.4,0.4,0.05,0.35,0.313279686569635,0.33424621052819053,0.4079385884799142,0.1269371552411872
arc_0728,19,0.1,0.1,0.3,1.0,0.4650302534191563,0.42155353408830654,0.34761524443909386,0.25545087797836646
arc_0729,19,0.95,0.95,0.25,0.1,0.24449230842185288,0.23883688339957537,0.3594686048048973,0.11564710487513495
arc_0730,19,0.2,0.05,0.35,1.0,0.33842658373572776,0.46016673981265493,0.4117884292219642,0.0
arc_0731,19,0.6,1.0,0.55,1.0,0.30754635815798964,0.2500728052286439,0.3159968056680802,0.0
arc_0732,19,0.9,1.0,0.85,1.0,0.24450712251516948,0.2666210566662682,0.2990303504732669,0.0
arc_0733,19,0.95,0.95,0.8,0.05,0.22852319519042022,0.22982746315213734,0.26541451257898996,0.5563608094163749
arc_0734,19,0.2,0.45,1.0,1.0,0.37284819954624104,0.3471618764197037,0.18094911211318887,0.0
arc_0735,19,0.65,0.4,0.05,1.0,0.2514892289204056,0.29799066232713356,0.5665845323773574,0.0
arc_0736,19,0.6,0.65,0.1,1.0,0.27598187445732736,0.2622997822873531,0.3914071362025445,0.0
arc_0737,19,0.3,0.05,0.35,1.0,0.3270236596676654,0.4268490360262714,0.3398861488683056,0.0
arc_0738,19,0.05,0.05,0.8,1.0,0.3806133346425373,0.4730983651111811,0.25708887648620227,0.0
arc_0739,19,0.25,0.3,0.8,1.0,0.3261933035593958,0.29373678258071934,0.23397328953657254,0.0
arc_0740,19,0.1,0.05,0.55,1.0,0.3632196265282957,0.36245995070832676,0.2838502323497445,0.0
arc_0741,19,0.2,0.15,0.5,1.0,0.37616618441387045,0.40645030982055785,0.3341990852275003,0.0
arc_0742,19,0.65,0.6,0.5,0.35,0.25427763554395344,0.2534282446618005,0.31473763044079006,0.14511443856887066
arc_0743,19,0.55,0.55,0.45,0.5,0.3053917379894108,0.2989430194360767,0.27514198251383215,0.3317473336878543
arc_0744,19,0.95,0.75,0.35,0.35,0.23858014229404229,0.24867541406493066,0.3624100148631043,0.39181231051799276
arc_0745,19,0.3,0.4,0.2,0.1,0.359948273659576,0.32781659669161267,0.3508773365443104,0.4932264187721139
arc_0746,19,0.5,0.85,0.65,0.1,0.2788118195108915,0.25848765209392566,0.28985849625048904,0.610903006015482
arc_0747,19,0.2,0.25,0.1,0.9,0.32441848348387414,0.3163635533961232,0.42794093034571695,0.11238670063621632
arc_0748,19,0.05,0.2,0.15,1.0,0.4336515704071711,0.33891618289638925,0.36480416125618403,0.0
arc_0749,19,0.65,0.85,0.8,0.9,0.25484414197288185,0.24017866459317888,0.2518912791028493,0.17372669208293584
arc_0750,19,0.15,0.2,0.85,0.25,0.34814989231006205,0.33582377680398956,0.2559952587239693,0.32005442460543315
arc_0751,19,0.05,0.25,0.65,0.45,0.406329897630873,0.3494997293116762,0.2715413621558246,0.20928164753250622
arc_0752,19,0.1,0.05,0.05,0.35,0.443726948136942,0.6018319412275883,0.5075613147061246,0.2190179483842549
arc_0753,19,0.05,0.05,0.05,0.8,0.4484699659122571,0.685506109907348,0.5368591941123354,0.20865939198544878
arc_0754,19,0.05,0.05,0.05,0.75,0.5137654426528561,0.6425251583142492,0.7473177593791498,0.20198490869031696
arc_0755,19,0.05,0.05,0.25,0.95,0.43338735668032935,0.6192286949397622,0.3890117346812014,0.21033539409860785
arc_0756,19,0.1,0.05,0.3,0.9,0.40417821579012225,0.5714472178476029,0.35677363851950417,0.20090755999698362
arc_0757,19,0.15,0.05,0.15,0.8,0.3899604852973914,0.5281878814988437,0.44161834290067553,0.223592984258255
arc_0758,19,0.8,0.25,0.7,0.95,0.2390005874257679,0.33844707042780864,0.2668604518865171,0.36259609848788443
arc_0759,19,0.7,0.1,0.5,0.65,0.2784014246623568,0.43463809532947756,0.30146786282748816,0.24626807807060636
arc_0760,19,0.25,0.2,0.75,0.55,0.3089771803111095,0.3586295252969366,0.30906838827683025,0.25330035429287834
arc_0761,19,0.15,0.15,0.25,0.65,0.40348661578880335,0.43964913025037256,0.36528740997824355,0.2993260075213078
arc_0762,19,0.05,0.05,0.3,0.35,0.45780067697062743,0.5047260369654452,0.38584001892195074,0.2919521803196368
arc_0763,19,0.1,0.1,0.05,0.95,0.4909535973799866,0.5160600700331327,0.4518944221475479,0.2512097205143144
arc_0764,19,0.35,0.05,0.2,0.7,0.336108885321246,0.48047039435400013,0.40616187507687507,0.27600348958474274
arc_0765,19,0.15,0.25,0.05,0.3,0.38244206481286797,0.3620662220188844,0.479506560980948,0.4528790467881144
arc_0766,19,0.65,0.9,1.0,0.8,0.25927897098914265,0.22843382446103452,0.18225182281852406,0.16213963135319476
arc_0767,19,0.15,0.05,0.35,0.95,0.34565672324189184,0.544387039653601,0.28921832463749786,0.31971372518961594
arc_0768,19,0.05,0.05,0.5,1.0,0.438512453942352,0.5138672890172924,0.2583131933235152,0.25962842684432336
arc_0769,19,0.5,0.2,0.1,0.85,0.29838352633295956,0.3958254153963137,0.47552275259425625,0.19263943860018265
arc_0770,19,0.15,0.2,0.05,0.9,0.32782603454859716,0.33345659676935213,0.4479287009349099,0.20451867526185435
arc_0771,19,0.75,0.1,0.85,0.75,0.24710262032261074,0.43962688664505284,0.2448513371721855,0.3542064245009977
arc_0772,19,0.65,0.05,0.25,0.75,0.2785525317939214,0.44768298343472934,0.4673544287054032,0.23867462944813525
arc_0773,19,0.35,0.15,0.35,0.55,0.3468621171952321,0.4351849845023248,0.39728527570935895,0.1805685117664095
arc_0774,19,0.1,0.1,0.95,0.85,0.41108372085161027,0.4302280791667224,0.2272069358836321,0.2091694811757339
arc_0775,19,1.0,0.45,0.65,1.0,0.20233584380117448,0.27115580840731257,0.24783993261153783,0.2039732356956545
arc_0776,19,0.9,0.25,0.7,0.85,0.22457001973662133,0.3835919696524659,0.2970960569058916,0.1391527503456806
arc_0777,19,0.6,0.4,0.5,0.85,0.2715125379396517,0.320374958660722,0.3403053497130401,0.20348945416141864
arc_0778,19,0.05,0.05,0.4,0.6,0.4503952063865644,0.5668257499069522,0.3258191363356595,0.18617386958378232
arc_0779,19,0.05,0.2,0.35,0.6,0.404883223899586,0.3510775448619122,0.3009149407077043,0.387715965759691
arc_0780,19,0.65,0.6,0.9,0.9,0.27973669854917127,0.31896727660900054,0.2535447877807435,0.2812194498219986
arc_0781,19,0.25,0.15,0.05,0.55,0.3285434748525067,0.3746802765827959,0.4494170207986309,0.13426487846705326
arc_0782,19,0.1,0.05,0.05,1.0,0.4089418899606193,0.489461103277347,0.5846302230818478,0.30209898683375075
arc_0783,19,0.35,0.6,0.2,0.7,0.29795607284477926,0.275632285907432,0.3649049928149676,0.17087362833275122
arc_0784,19,0.15,0.15,0.7,0.45,0.3841827128598191,0.3682795388491244,0.2695748412727153,0.22511573751175426
arc_0785,19,0.1,0.05,0.2,0.3,0.44077573457914876,0.6046632485379398,0.43241799698045846,0.3113001808123937
arc_0786,19,0.4,0.4,0.75,0.75,0.3350296957881116,0.41185289229484373,0.23995464857322457,0.14357744518927387
arc_0787,19,0.05,0.05,0.35,0.95,0.4348755612485105,0.615600312270785,0.34192209195257617,0.15853603186773968
arc_0788,19,0.05,0.15,0.45,0.75,0.402154526724799,0.37945155308342815,0.3607672458728241,0.2231297673124859
arc_0789,19,0.3,0.25,0.7,0.5,0.30500772185844327,0.31649745118893036,0.23435616426570488,0.5028902898958797
arc_0790,19,0.35,0.05,0.9,0.1,0.31673519343073864,0.5418978924963377,0.2394467038191147,0.2744432504728712
arc_0791,19,0.05,0.15,0.05,0.65,0.44247350812507114,0.43683102241451593,0.54922468206987,0.18487006530329042
arc_0792,19,0.25,0.15,0.85,0.7,0.33433120513168035,0.3510289496318834,0.23846919621198526,0.15113745418814958
arc_0793,19,0.1,0.6,0.8,1.0,0.38638162141038945,0.2759776234357897,0.26404861704107957,0.13154363370556466
arc_0794,19,0.65,0.35,0.65,0.75,0.28624501560333804,0.3758389613803806,0.33696905412294864,0.16578428628279526
arc_0795,19,0.05,0.05,0.2,1.0,0.5983437104559522,0.6620438247268431,0.4013451980711667,0.0
arc_0796,19,0.9,0.3,0.2,1.0,0.16353910499822435,0.23257347508382117,0.2740258086826071,0.0
arc_0797,19,0.65,0.2,0.35,1.0,0.15155482259509365,0.2989984374111547,0.17662348668997113,0.0
arc_0798,19,0.05,0.4,0.6,1.0,0.12107576931958579,0.05225144697658562,0.03939988281777321,0.0
arc_0799,19,0.65,0.6,0.75,1.0,0.14254827070751003,0.13655571468073285,0.12061398915340056,0.0
arc_0800,19,0.3,0.8,0.8,1.0,0.04155361716682441,0.023652474553716166,0.023131979799049168,0.0
arc_0801,19,0.3,0.8,0.55,1.0,0.3237958894932328,0.23183006048878435,0.34532315821528314,0.0
arc_0802,19,0.5,0.4,0.55,1.0,0.29741028671910613,0.33880694473611017,0.3034228829639097,0.0
arc_0803,19,0.35,0.15,0.8,1.0,0.32573291680257754,0.4307340038030088,0.2346437425317804,0.0
arc_0804,14,0.9333333333333333,0.4,0.26666666666666666,1.0,0.24711006139949404,0.2847113199138931,0.4757726606121759,0.0401682927393623
arc_0805,19,0.45,0.75,0.15,0.95,0.3259330885904781,0.309952884904667,0.496639703402309,0.1717307475365332
arc_0806,19,0.55,0.5,0.2,1.0,0.3038938273569566,0.3159880060002719,0.44742471186256433,0.0
arc_0807,19,1.0,0.8,0.75,1.0,0.044961250646362194,0.05846741663981494,0.06123346210940741,0.0
arc_0808,19,0.05,0.2,0.4,1.0,0.6330267214120328,0.41112540681775966,0.35982867045014827,0.0
arc_0809,19,0.7,0.3,0.9,1.0,0.2867925132766556,0.3431026122794632,0.2678679771667633,0.0
arc_0810,19,0.8,0.8,0.7,1.0,0.22297423216628914,0.2529417104100061,0.29424203185472714,0.0
arc_0811,19,0.3,0.15,0.95,1.0,0.3431789966965302,0.43140656899549074,0.21620730448044512,0.0
arc_0812,19,0.75,0.8,0.65,1.0,0.09204013806042746,0.09726742260086711,0.08893633325979901,0.0
arc_0813,19,0.7,0.6,0.6,1.0,0.12483149968848323,0.15309974129724582,0.13609346574799686,0.0
arc_0814,19,0.85,0.95,0.2,0.65,0.2030449784582274,0.22523923660640882,0.44865038295589615,0.03106061294717843
arc_0815,19,0.65,0.45,0.65,1.0,0.11245897941687753,0.14282524971989255,0.10018658594104449,0.0
arc_0816,19,0.25,0.85,0.9,1.0,0.18206031555020147,0.07914396209718903,0.0780355156558677,0.0
arc_0817,19,0.9,1.0,1.0,1.0,0.2179164237711965,0.21341054257131256,0.2585527331438032,0.0
arc_0818,19,0.25,0.1,0.9,1.0,0.43557947032244065,0.5277824065340729,0.26598346723714716,0.0
arc_0819,19,0.25,0.2,0.55,0.2,0.3747210303109034,0.43284043253253285,0.28516958822734095,0.047829098666489135
arc_0820,19,0.2,0.65,0.9,1.0,0.39714831691114305,0.28510762019236136,0.24891322203132607,0.0
arc_0821,19,0.55,0.5,0.55,1.0,0.32439648708518065,0.3347285338164075,0.26500507541713314,0.0
arc_0822,17,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.34551048333133544,0.33408804383046037,0.43459929161231337,0.15605795470543488
arc_0823,19,0.6,0.35,0.2,0.15,0.268578742363478,0.38101703407603355,0.4082111080088124,0.4895267922477812
arc_0824,19,0.4,0.95,0.55,0.95,0.30091993100070286,0.2595699824690473,0.30140976052725976,0.08772376336407758
arc_0825,19,0.55,0.7,0.15,0.4,0.27646998108886894,0.2511457616101095,0.37782219652670435,0.3955662324121197
arc_0826,19,1.0,1.0,0.5,0.75,0.19270132495363346,0.19379850742818477,0.30049355577965153,0.21351154249954246
arc_0827,19,0.55,0.4,0.65,1.0,0.3080993949196091,0.36653950551411524,0.30681030171540924,0.0
arc_0828,19,0.45,0.65,0.85,1.0,0.3933313110500924,0.3050438634877821,0.24451112953789556,0.0
arc_0829,19,0.35,0.1,0.1,1.0,0.3176824435865592,0.5938799530100654,0.5448526582565646,0.0
arc_0830,19,0.1,0.3,0.75,0.25,0.35013952072639787,0.30322310326405333,0.2731906511956561,0.31751574194110666
arc_0831,19,0.75,0.55,0.8,1.0,0.26630613322288854,0.2779504143070225,0.275470996925095,0.0
arc_0832,19,0.2,0.75,0.2,1.0,0.2471300083448848,0.1417052151845105,0.3025082013548281,0.0
arc_0833,19,0.7,0.4,0.35,1.0,0.07664150509688508,0.12717661623205492,0.09931777751572435,0.0
arc_0834,19,0.3,0.8,0.65,1.0,0.18838300747753187,0.10682493946248206,0.13762820853736613,0.0
arc_0835,19,0.25,0.2,0.2,1.0,0.11777490803220901,0.17084578360903538,0.11304296365310279,0.0
arc_0836,19,0.2,0.5,0.75,1.0,0.10327342849243291,0.0651889784819917,0.059406815867640746,0.0
arc_0837,19,0.55,0.75,0.3,1.0,0.32257415760841157,0.32052419906306984,0.4304788745652283,0.0
arc_0838,19,0.3,0.9,0.35,1.0,0.3974933772853184,0.2310792625357883,0.42959215958305336,0.0
arc_0839,19,0.4,0.95,0.5,1.0,0.33011425377411036,0.2354528215797248,0.33698737248217225,0.0
arc_0840,19,0.6,0.15,0.95,1.0,0.2949317582163402,0.4091805454928222,0.21965470653745459,0.0
arc_0841,19,0.2,0.65,0.5,0.3,0.3635935984113509,0.2769570330493866,0.3758867681068945,0.10083738499133785
arc_0842,19,0.3,0.15,0.5,1.0,0.35316657314447686,0.4380423404384341,0.343069117159001,0.0
arc_0843,19,1.0,0.95,0.5,0.2,0.2068585549326768,0.20932336858068673,0.339185192513198,0.10605270374103172
arc_0844,19,0.25,0.65,0.95,1.0,0.43929681390512,0.2900833984361473,0.19673436764260416,0.0
arc_0845,19,0.25,0.15,0.05,1.0,0.4186425924985139,0.5026200002122615,0.7071034250307295,0.0
arc_0846,19,0.15,0.15,0.85,1.0,0.38618499588750893,0.4540753770426108,0.2838712385369675,0.0
arc_0847,19,0.25,1.0,0.2,1.0,0.083267293740505,0.03973598744046705,0.1285089767833305,0.0
arc_0848,19,0.35,0.95,1.0,1.0,0.10504339989298468,0.051850325528069084,0.056221586598430004,0.0
arc_0849,19,0.15,0.65,0.5,1.0,0.2769387681766016,0.16689890672250562,0.16317546480831752,0.0
arc_0850,19,0.5,0.05,0.3,1.0,0.023327422594174953,0.045730731147006945,0.026127098114766906,0.0
arc_0851,19,0.7,0.75,0.35,1.0,0.29145839050782296,0.3056012646360443,0.4461781098301917,0.0
arc_0852,19,0.1,0.55,0.9,1.0,0.09549366410495182,0.04984325536227292,0.0328717059621669,0.0
arc_0853,19,0.25,0.3,1.0,1.0,0.1252708803808917,0.12775987147531986,0.04468601551240792,0.0
arc_0854,19,0.45,0.65,0.75,1.0,0.3232189786701528,0.2865084256860037,0.27014472661096417,0.0
arc_0855,19,0.6,0.95,0.75,1.0,0.29836169971474213,0.21778413448729028,0.2549310950921647,0.0
arc_0856,19,0.9,0.95,0.1,0.5,0.237989500915708,0.22636834350390544,0.5688641467282032,0.4048907248196588
arc_0857,19,0.6,0.45,0.8,1.0,0.2961469722617634,0.3013800295443049,0.27390411460093594,0.0
arc_0858,19,0.15,0.05,0.6,1.0,0.4340584683821699,0.4924346252266451,0.3261995091796869,0.0
arc_0859,19,0.8,0.6,0.45,1.0,0.29033883940085087,0.296492209545387,0.3583835083182434,0.0
arc_0860,19,0.3,0.3,0.4,1.0,0.45596857206467795,0.4236427448488848,0.31611884280076596,0.0
arc_0861,19,0.7,0.4,0.7,1.0,0.2692248305836012,0.32981465657511855,0.2834645371484243,0.0
arc_0862,19,0.15,0.05,0.35,1.0,0.5128295515006424,0.509940865635849,0.25960832672087064,0.21199891681428368
arc_0863,19,0.1,0.15,0.55,0.9,0.5052315055269821,0.48070299015734175,0.2923758584809787,0.20274253606533735
arc_0864,19,0.2,0.45,0.35,1.0,0.4044502998218119,0.3378214073714254,0.34184314151084577,0.0
arc_0865,19,0.05,0.05,0.8,1.0,0.5169242256521407,0.5106398196455155,0.24598533327198177,0.0
arc_0866,19,0.9,0.8,1.0,1.0,0.24007996811907753,0.2650274279516836,0.18015249272936915,0.0
arc_0867,19,0.35,0.45,0.75,1.0,0.334979264523066,0.3341499233437124,0.29108005052645447,0.0
arc_0868,19,0.3,0.2,0.6,1.0,0.3610541182799779,0.47157720188603314,0.32950427694458373,0.0
arc_0869,19,0.85,0.7,1.0,1.0,0.2577472828499412,0.29484087492881783,0.22836694403902436,0.0
arc_0870,19,0.85,0.6,0.9,1.0,0.2247322987294133,0.29954705874273707,0.26096476287206016,0.0
arc_0871,19,0.5,0.2,0.05,1.0,0.3197472242582088,0.4189220409609525,0.625215125717052,0.0
arc_0872,19,0.25,0.4,0.05,1.0,0.3189682332599004,0.30619675985416106,0.43000206472336633,0.0
arc_0873,19,0.35,0.4,0.5,1.0,0.3083662199461211,0.3264788328344186,0.3004924308769084,0.0
arc_0874,19,0.8,0.95,0.75,1.0,0.2430338465536599,0.23744615109911768,0.2819279513202086,0.0
arc_0875,19,0.4,0.6,0.2,1.0,0.3147901862636565,0.31446905224548666,0.42105142444777127,0.0
arc_0876,19,0.05,0.05,0.35,1.0,0.5559247101070403,0.6133509457541536,0.44193339756397554,0.0
arc_0877,19,1.0,0.7,0.9,1.0,0.2196067275163657,0.2860847364060395,0.2694840046796133,0.0
arc_0878,19,0.3,0.3,0.5,0.05,0.29616837896117826,0.2990811713313148,0.3115931359799323,0.411316962895314
arc_0879,19,0.9,0.7,0.85,1.0,0.23619712618780758,0.2908634464102548,0.2891823519862004,0.0
arc_0880,19,0.6,0.4,0.65,0.5,0.28412614603419584,0.31645650459264535,0.3140387125901409,0.27945186160210606
arc_0881,19,0.4,0.45,0.4,0.5,0.33722844101564564,0.3375304436859077,0.3184147901729004,0.32175234294725086
arc_0882,19,0.3,0.25,0.25,0.45,0.3303850682686084,0.3464861699549099,0.35551355595295975,0.3064431986477989
arc_0883,19,0.25,0.2,0.55,0.4,0.36291106470963785,0.344514045702281,0.33303719587318914,0.3203371578510914
arc_0884,19,0.95,0.85,0.8,0.15,0.23147309239518388,0.25432969335542477,0.24727942324123048,0.5733079014251439
arc_0885,19,0.1,0.1,0.15,0.65,0.4735229507096259,0.49588649812727237,0.43115054092202654,0.3741033644477373
arc_0886,19,0.05,0.05,0.5,0.2,0.6820550386754299,0.6637001362133711,0.3127341564221717,0.15764912941239834
arc_0887,19,0.05,0.05,0.4,0.9,0.40464752096325995,0.451389233024011,0.32343912723844387,0.19861471812813095
arc_0888,19,0.35,0.55,0.6,0.2,0.3502982105375016,0.3343814074659445,0.36131156322717817,0.22110427036136213
arc_0889,19,0.05,0.05,0.05,1.0,0.5170195825490758,0.5490022509407402,0.507217227140494,0.09619178226226825
arc_0890,19,0.15,0.2,0.95,0.4,0.4669824973492982,0.4485878080221414,0.20356093867999614,0.34231842748343627
arc_0891,19,0.2,0.6,0.25,0.2,0.35992057855853254,0.295838513742777,0.341176003069608,0.32322966738055403
arc_0892,19,0.05,0.05,0.45,1.0,0.4864848429437181,0.5546468376837345,0.325552671151065,0.0
arc_0893,19,0.2,0.45,0.95,1.0,0.3393839687828367,0.31987872403498974,0.2175806551828372,0.0
arc_0894,19,0.25,0.2,0.4,1.0,0.34713638830560556,0.42054643043368345,0.3099967657288373,0.0
arc_0895,19,0.55,0.3,0.4,0.3,0.3011583813857808,0.3574081074388224,0.32194420223581005,0.30930440574443996
arc_0896,19,0.05,0.05,0.45,1.0,0.4927335076113101,0.5047320566123289,0.3134205000513016,0.0
arc_0897,19,0.1,0.1,0.8,0.35,0.500766124353503,0.5398843635110003,0.2979054102082206,0.01872039952877931
arc_0898,19,0.7,0.5,0.55,1.0,0.27315373155266826,0.33713868765091903,0.31580950379079953,0.0
arc_0899,19,0.05,0.05,0.35,1.0,0.4904827156887595,0.5647164298156467,0.33208190952795824,0.0
arc_0900,19,0.05,0.05,0.65,1.0,0.48440960917001724,0.520135265101945,0.3006182162794408,0.0
arc_0901,19,0.65,0.8,0.25,1.0,0.2745545708060768,0.25966465180958176,0.3106010706798484,0.0
arc_0902,19,0.4,0.05,0.45,1.0,0.32847328992559666,0.45547957314724813,0.36289596179410133,0.0
arc_0903,19,0.05,0.05,0.1,0.25,0.43534538846478466,0.4999305259918292,0.43442867457349416,0.3422972816947256
arc_0904,19,0.6,0.95,0.8,0.7,0.25793117981767677,0.232422653210743,0.32235809632602475,0.25547469943822637
arc_0905,19,0.1,0.2,0.7,0.9,0.4287450422051677,0.39144141058519305,0.2844579925479552,0.2324604358547795
arc_0906,19,0.15,0.2,0.6,0.15,0.36100492838079007,0.4042031495405338,0.2911080642736864,0.4786250577414869
arc_0907,19,0.25,0.1,0.35,0.3,0.3583412086143779,0.4329325636349041,0.32601610464250086,0.3660312522626366
arc_0908,19,1.0,0.4,0.25,0.5,0.22169134175992297,0.31258537641498124,0.36380526761351945,0.27776931837342345
arc_0909,19,0.2,0.25,0.35,0.5,0.35338964768734205,0.37550315891827,0.3560513499943961,0.290238691900484
arc_0910,19,0.2,0.3,0.9,0.55,0.3443432787817352,0.3261884141960565,0.24533053593918525,0.3672479346871571
arc_0911,19,0.7,0.65,0.65,0.75,0.2795184065028471,0.29476011679110714,0.28935150200185866,0.31482584109756856
arc_0912,19,0.95,0.95,0.4,0.4,0.2169896744677705,0.24193567986226724,0.3315318744658238,0.08282567719465687
arc_0913,19,0.6,0.8,0.65,1.0,0.29548153276321965,0.31773128299197606,0.30632817672713814,0.0
arc_0914,19,0.55,0.25,0.75,0.05,0.29492915818253507,0.36649026930190254,0.28326373785119546,0.55
arc_0915,19,0.35,0.05,0.7,1.0,0.3152291463564502,0.5871629528658904,0.2654597099282191,0.0
arc_0916,19,0.4,0.6,0.6,0.55,0.2622530397940416,0.2703024463071226,0.26970094582713466,0.27842564631845423
arc_0917,19,0.25,0.2,0.65,0.15,0.3782759239496266,0.4605720851912724,0.30582075751495336,0.41070742715211733
arc_0918,19,0.65,0.9,0.85,1.0,0.25764085386302754,0.23170470791225717,0.2631488382844631,0.0
arc_0919,19,0.05,0.05,0.45,1.0,0.3688298216868329,0.4204186598850976,0.3145458739323592,0.0
arc_0920,19,0.75,0.85,0.05,0.6,0.22252421546921025,0.2126376817437302,0.5751614355493948,0.06587099077256935
arc_0921,19,0.05,0.05,1.0,0.05,0.4416917106357701,0.5529182453502723,0.21578633382810725,0.16797931517499498
arc_0922,19,0.05,0.05,0.7,0.4,0.4973378466471952,0.5646751327613441,0.2685488897047709,0.48978243646645836
arc_0923,19,0.1,0.1,0.6,0.1,0.42666016246561744,0.5783072403034013,0.253558692516503,0.6327360632140252
arc_0924,19,0.2,0.25,0.05,0.75,0.3879326478062484,0.3928289371625802,0.6847632094668139,0.2594810592318664
arc_0925,19,0.85,0.05,0.2,0.65,0.2503219916916097,0.4022744713733236,0.4669411119573562,0.19330343401975644
arc_0926,19,0.25,0.1,0.2,0.75,0.34855548793803515,0.45727561554794155,0.4401955021550715,0.2492321159894872
arc_0927,19,0.9,0.85,0.25,0.55,0.23313371369593067,0.22340466729636385,0.43879640708288137,0.2747600561498796
arc_0928,19,0.05,0.1,0.05,0.55,0.409590448595221,0.4116055663194173,0.4290835567209678,0.4319871889152124
arc_0929,19,0.3,0.15,0.75,0.95,0.3833052998962095,0.4847493885422168,0.24917826019897604,0.3893911109036885
arc_0930,19,0.15,0.25,0.6,0.4,0.39387663077515983,0.34937162953404355,0.28809263568400834,0.2738412951996043
arc_0931,19,0.25,0.85,0.95,0.5,0.30949335949489565,0.2347791255612117,0.2279407031590447,0.20659756375547625
