replicate,fault_intersection_fraction,median_log1p_fault_proximity_ratio
8080,0.1875,2.1674459887195963
8081,0.21875,1.4396237306687951
8082,0.21875,1.7776861894089602
8083,0.25,1.3348102712876817
8084,0.1875,2.108303602679561
8085,0.09375,2.092980605238485
8086,0.1875,1.9539448742625516
8087,0.125,2.260115688855988
8088,0.15625,2.239945750813378
8089,0.1875,1.6216668155456717
8090,0.1875,2.002613979404392
8091,0.25,1.5266501568611481
8092,0.0625,2.3224453767696644
8093,0.28125,1.8340699948110148
8094,0.25,1.786360783166657
8095,0.15625,1.5341188662082565
8096,0.09375,2.0065825780897635
8097,0.125,1.8575600185403291
8098,0.0625,1.8823245521458676
8099,0.15625,2.039688442873629
8100,0.125,1.9236727127603495
8101,0.125,2.2821614778451953
8102,0.25,2.3489203906844685
8103,0.15625,2.1179688008338085
8104,0.09375,1.9585365153327505
8105,0.09375,1.6643462509866835
8106,0.1875,1.961792595004428
8107,0.25,1.7290524077246927
8108,0.15625,1.7779325475547698
8109,0.125,1.9633235359660115
8110,0.0625,2.6025992119961936
8111,0.1875,1.5198004935338438
8112,0.15625,1.6619496112873793
8113,0.28125,2.209258274450857
8114,0.03125,2.149086114634318
8115,0.21875,1.8553573685371996
8116,0.0625,2.1581772135108404
8117,0.125,2.458910868340798
8118,0.21875,1.9934273108263811
8119,0.125,1.991966234963554
8120,0.1875,2.3943266812159636
8121,0.21875,1.631394048798294
8122,0.0625,2.2343197999246938
8123,0.15625,1.922299399621047
8124,0.15625,1.886576164016803
8125,0.21875,1.617886093467984
8126,0.21875,1.7946557789379616
8127,0.15625,2.0271623602237625
8128,0.0625,2.2693367825555484
8129,0.15625,1.8709104852433809
8130,0.1875,1.6227876020597196
8131,0.25,1.8832051758345125
8132,0.125,1.8900861440642682
8133,0.1875,2.188232813467809
8134,0.1875,2.1864530224072185
8135,0.28125,1.2972881429608458
8136,0.1875,1.925541557573549
8137,0.09375,2.266000088665268
8138,0.15625,1.885890734367887
8139,0.1875,2.0362196214647392
8140,0.125,2.262769390833788
8141,0.25,1.7351882189575247
8142,0.25,1.6564879681737976
8143,0.09375,2.2370588621991763
8144,0.25,1.9822716350927987
8145,0.25,2.1202196523827945
8146,0.1875,2.01401736968799
8147,0.34375,2.107390512104903
8148,0.3125,1.252942471767962
8149,0.25,1.893811055971208
8150,0.1875,2.2586563843682286
8151,0.15625,2.3234027426394075
8152,0.09375,1.850071532432454
8153,0.0625,2.2661020771223743
8154,0.125,2.262769390833788
8155,0.09375,1.8575600185403291
8156,0.28125,1.2469140919598667
8157,0.21875,1.44112068522682
8158,0.0625,1.9258622283056712
8159,0.15625,2.074386828078487
8160,0.21875,2.1718083521062628
8161,0.1875,2.084942378723081
8162,0.1875,2.1645034383527677
8163,0.25,2.050603937015957
8164,0.09375,1.9786391616593022
8165,0.28125,1.1882589720772276
8166,0.125,1.5198004935338438
8167,0.09375,1.9546303039114676
8168,0.28125,1.9506035221851663
8169,0.21875,2.384075571899986
8170,0.1875,2.0546949772644503
8171,0.15625,2.21548377564625
8172,0.28125,1.8238069714936564
8173,0.21875,2.109398837174696
8174,0.09375,2.226883119255393
8175,0.1875,1.4602169296624292
8176,0.21875,2.2332254624206724
8177,0.1875,1.9054976330815903
8178,0.125,1.7677047213105739
8179,0.15625,2.106334209019397
8180,0.28125,1.6512212732698628
8181,0.125,2.22209841731625
8182,0.15625,2.183934711928681
8183,0.1875,1.9859097070580214
8184,0.21875,2.449597840764796
8185,0.1875,2.3708013527760565
8186,0.15625,1.891850398927656
8187,0.03125,2.046693301553967
8188,0.1875,2.1075276346270106
8189,0.1875,2.2305764451907875
8190,0.09375,1.9961451964889434
8191,0.15625,2.277562369364394
8192,0.1875,1.4952337629500998
8193,0.09375,2.288514224194386
8194,0.1875,2.022519837045237
8195,0.1875,1.7381037442085419
8196,0.21875,2.1338740762542736
8197,0.0,2.1840151700718717
8198,0.1875,1.9426211188708953
8199,0.125,2.2168010010591264
8200,0.125,2.0832735200873924
8201,0.21875,2.2759864626586443
8202,0.15625,1.8158413930655777
8203,0.15625,2.031276865486514
8204,0.21875,2.0065825780897635
8205,0.125,2.192782010052589
8206,0.125,2.1864530224072185
8207,0.21875,1.6912055097286394
8208,0.1875,1.2686810645994975
8209,0.0,2.3574824379800674
8210,0.15625,1.7522638687550907
8211,0.21875,2.6003909128521396
8212,0.09375,2.4738108360528424
8213,0.21875,2.182819849460808
8214,0.21875,1.4025261494968526
8215,0.21875,2.0810796028203025
8216,0.1875,2.201626906597235
8217,0.09375,2.216293090428244
8218,0.1875,2.038892049375353
8219,0.25,1.9046122428060177
8220,0.25,1.8441721088931355
8221,0.125,1.5166741233574532
8222,0.15625,1.8793842346129563
8223,0.125,1.7432156006727517
8224,0.4375,0.9661275796123944
8225,0.09375,2.1525287866907155
8226,0.125,2.086498079728236
8227,0.09375,1.8688180526566547
8228,0.25,1.6429864055242147
8229,0.15625,1.4393851228292494
8230,0.25,1.1456133400804767
8231,0.1875,1.7399167366907895
8232,0.25,1.9961451964889434
8233,0.21875,1.915789660616723
8234,0.15625,2.0598202596653197
8235,0.21875,2.057380219631688
8236,0.1875,2.2115859329549616
8237,0.28125,1.781242641309557
8238,0.03125,2.2966658612766437
8239,0.09375,2.4454602229600617
8240,0.1875,2.0824570042301698
8241,0.09375,2.2624610822112525
8242,0.21875,1.8003923838745242
8243,0.125,2.130718151183956
8244,0.28125,1.749729240374306
8245,0.1875,1.852441876683229
8246,0.15625,1.9500800410040502
8247,0.125,2.3157630839380525
8248,0.125,2.4654159410793897
8249,0.21875,2.139814058094224
8250,0.15625,1.4775435390059755
8251,0.09375,2.1815709251520445
8252,0.15625,2.101972035196969
8253,0.15625,2.159018431494634
8254,0.1875,2.070024474878594
8255,0.0625,2.3007432883719723
8256,0.21875,1.8879678591984352
8257,0.0625,2.239529802301935
8258,0.15625,1.8344999514922535
8259,0.09375,2.0845145470620707
8260,0.15625,1.7426654877254042
8261,0.15625,1.9474797036159792
8262,0.15625,2.189096511090863
8263,0.125,1.9327981275822568
8264,0.125,1.6077286720388795
8265,0.125,1.8355795245246416
8266,0.15625,1.8575600185403291
8267,0.1875,2.0819104060152687
8268,0.1875,1.985672087088586
8269,0.1875,1.9215824534719936
8270,0.1875,1.8481934918831269
8271,0.21875,2.4504954261851437
8272,0.125,2.318535313221978
8273,0.1875,2.20420280004113
8274,0.0625,2.334696702401905
8275,0.09375,2.126723213173787
8276,0.0625,2.1848067070470876
8277,0.125,1.8691540311449546
8278,0.15625,1.8836880843647577
8279,0.09375,2.214147299081327
8280,0.0625,1.990042184265732
8281,0.1875,1.9917661197706553
8282,0.1875,1.852441876683229
8283,0.125,2.2613390091613033
8284,0.125,2.128979170037069
8285,0.15625,2.1765354770867122
8286,0.1875,2.3164723408516994
8287,0.15625,1.4598748270704238
8288,0.15625,1.857077110010084
8289,0.09375,1.9747794756259776
8290,0.3125,1.720994433017579
8291,0.1875,1.948497263689286
8292,0.09375,2.036624535873094
8293,0.09375,1.9491230352923363
8294,0.34375,1.3106332344554805
8295,0.21875,2.2201070800549587
8296,0.25,1.5976594116626202
8297,0.0625,2.0789871954159
8298,0.21875,1.9388456226060973
8299,0.03125,2.0443105262832866
8300,0.09375,1.9772760475871785
8301,0.1875,1.8323419768799734
8302,0.0625,2.2707025057086723
8303,0.21875,1.4691983588023054
8304,0.125,1.9385284381950987
8305,0.0625,1.9841532529595953
8306,0.1875,1.6330405415329174
8307,0.25,1.9204960165778937
8308,0.21875,1.5910285109320896
8309,0.0625,2.246109216771996
8310,0.09375,1.92147006275722
8311,0.09375,2.193811243439206
8312,0.1875,1.5373575187991453
8313,0.15625,1.9892760758084949
8314,0.1875,1.2621350639265112
8315,0.1875,1.8717061323086999
8316,0.15625,2.0703613281332447
8317,0.15625,1.9539448742625516
8318,0.1875,1.978976014913953
8319,0.15625,2.357108710459769
8320,0.09375,2.0283070711884394
8321,0.15625,1.9052976724549338
8322,0.1875,2.1207201920244367
8323,0.25,1.7536615612386417
8324,0.25,1.5223900606878753
8325,0.1875,2.127316140337886
8326,0.125,1.8152624155826274
8327,0.1875,2.2860887314932885
8328,0.15625,1.9633384451497056
8329,0.15625,2.3727123841394393
8330,0.25,1.8575600185403291
8331,0.1875,2.3574824379800674
8332,0.21875,2.100931715981379
8333,0.21875,1.632585923468774
8334,0.15625,2.1452117576130063
8335,0.1875,2.174972803488597
8336,0.0625,1.8836880843647577
8337,0.09375,2.0398825769085773
8338,0.09375,2.0689512604558415
8339,0.21875,1.626732516025982
8340,0.28125,2.193811243439206
8341,0.1875,1.5496965284225421
8342,0.09375,1.9463237473514887
8343,0.1875,2.358671262965468
8344,0.15625,2.0414546570760708
8345,0.0625,2.023036213282721
8346,0.125,1.7748779349254034
8347,0.125,2.0388629157100207
8348,0.1875,2.0544017827573864
8349,0.1875,1.140124310928841
8350,0.15625,1.7937423287668852
8351,0.09375,2.5216357795562887
8352,0.1875,2.2565785819078252
8353,0.1875,2.2772574595951927
8354,0.125,2.1855647067214776
8355,0.15625,2.354487574726389
8356,0.09375,2.3248550115000413
8357,0.0625,2.0443105262832866
8358,0.21875,1.9101977223675408
8359,0.1875,2.0706690931124148
8360,0.1875,2.138750343382185
8361,0.25,1.6619502348434256
8362,0.09375,2.2445653041442117
8363,0.125,2.3971093240902426
8364,0.28125,1.8355795245246416
8365,0.125,1.885890734367887
8366,0.125,1.8319450916866347
8367,0.125,2.2633396821104625
8368,0.1875,2.18458281173926
8369,0.15625,1.783212127450211
8370,0.25,1.804397741577827
8371,0.15625,2.419844329261025
8372,0.21875,1.4420270141241223
8373,0.0625,2.4454602229600617
8374,0.34375,1.5903487016970028
8375,0.15625,1.7662856102386906
8376,0.15625,2.28142188498345
8377,0.15625,1.7523581759802598
8378,0.25,1.8251047796313524
8379,0.21875,2.197103204223352
8380,0.125,1.7899204062013627
8381,0.125,2.0848514003167216
8382,0.28125,1.9485263973546179
8383,0.15625,1.840846249888286
8384,0.15625,2.254038642302144
8385,0.125,2.2502742420265625
8386,0.09375,2.351122820330515
8387,0.21875,2.355538512813609
8388,0.125,2.245166923669008
8389,0.25,1.8461163670525784
8390,0.25,1.4028742388017474
8391,0.1875,2.3708013527760565
8392,0.21875,1.8392870437529458
8393,0.0625,2.109505268509122
8394,0.15625,2.1676270703467613
8395,0.09375,2.1216503180568944
8396,0.125,1.8461163670525784
8397,0.15625,2.150361550352811
8398,0.25,1.411307763320635
8399,0.25,2.1180513067743774
8400,0.15625,2.1277241976724515
8401,0.1875,1.9414056559668906
8402,0.21875,1.8236719244144355
8403,0.09375,2.1931631436286265
8404,0.15625,2.4704534907276434
8405,0.1875,1.3565755235623873
8406,0.15625,1.852441876683229
8407,0.25,2.080269328381915
8408,0.1875,2.0194358465959237
8409,0.09375,1.7355905344160893
8410,0.09375,2.0165805372492827
8411,0.15625,1.925541557573549
8412,0.125,2.3172119337134447
8413,0.09375,1.8836880843647577
8414,0.15625,2.1254806192779148
8415,0.1875,1.9927810496592588
8416,0.28125,1.86078727560059
8417,0.21875,1.4399524745276475
8418,0.15625,1.8455906061847438
8419,0.15625,2.275080845729774
8420,0.15625,2.0875391333673616
8421,0.09375,1.8740332119586496
8422,0.125,1.9244705331240388
8423,0.09375,2.072976151880945
8424,0.1875,1.8344999514922535
8425,0.09375,1.8058381860682875
8426,0.09375,1.6038211337109511
8427,0.15625,2.3639012869364464
8428,0.09375,2.06866136080647
8429,0.1875,1.970471604710644
8430,0.0625,2.477844030871611
8431,0.09375,2.0848514003167216
8432,0.15625,1.9491230352923363
8433,0.15625,2.110991220682849
8434,0.09375,2.3325220861934044
8435,0.1875,2.2018303292038013
8436,0.1875,1.903655725314149
8437,0.15625,1.8003923838745242
8438,0.03125,1.9910325299069211
8439,0.09375,2.069004813680037
8440,0.125,2.2848725145693165
8441,0.25,1.978425323603454
8442,0.125,1.9201811147552141
8443,0.125,1.8127492057901748
8444,0.15625,1.9357770470044708
8445,0.0625,2.4429069331573547
8446,0.25,1.6957500676896125
8447,0.1875,1.8880090192337198
8448,0.15625,2.3040443573359104
8449,0.15625,1.6382437121255982
8450,0.15625,2.07978641985167
8451,0.0625,2.092980605238485
8452,0.125,1.959831937960876
8453,0.15625,2.2398048768907337
8454,0.125,1.8229121428196677
8455,0.28125,1.703668860318177
8456,0.1875,2.1430556280118847
8457,0.15625,1.8840107361598144
8458,0.15625,1.9763104165875611
8459,0.125,2.186144713784683
8460,0.125,2.2303377758850758
8461,0.15625,2.249894048649457
8462,0.21875,1.7177932800188822
8463,0.1875,1.7177932800188822
8464,0.25,1.959831937960876
8465,0.125,2.041245690980701
8466,0.21875,1.5951334719756218
8467,0.21875,1.975579568567221
8468,0.125,1.9179784647520846
8469,0.21875,2.3639012869364464
8470,0.1875,1.99838357632587
8471,0.09375,1.9892760758084949
8472,0.125,2.323112127262136
8473,0.125,2.00261495321775
8474,0.1875,1.8531273063321447
8475,0.25,1.2333336688816652
8476,0.1875,2.1560605910601014
8477,0.1875,2.2630313734879266
8478,0.15625,2.334696702401905
8479,0.03125,2.3412363995381016
8480,0.1875,1.9462588838523596
8481,0.15625,2.055788417823835
8482,0.1875,1.4673451784203904
8483,0.15625,1.6162324351298325
8484,0.1875,2.3566370402820285
8485,0.1875,1.604127897908168
8486,0.1875,1.842689986832226
8487,0.1875,2.22946811918444
8488,0.1875,1.573419516747165
8489,0.125,2.021440754935118
8490,0.28125,2.1280799810399893
8491,0.09375,2.0454187534864707
8492,0.21875,2.221561428312605
8493,0.03125,2.276070861705828
8494,0.09375,2.3904070581861614
8495,0.09375,2.1424190218106265
8496,0.125,2.0129295420466295
8497,0.125,2.4865217810214855
8498,0.25,2.069004813680037
8499,0.3125,1.8441721088931355
8500,0.1875,1.334446997712932
8501,0.28125,1.8045470003251445
8502,0.03125,2.3056775698612038
8503,0.09375,2.1965952935924693
8504,0.09375,1.7735437901078759
8505,0.1875,1.885407825837642
8506,0.28125,2.161738060019965
8507,0.125,2.2523000256979593
8508,0.125,2.0388629157100207
8509,0.21875,1.8429233747188345
8510,0.1875,1.8880090192337198
8511,0.1875,1.840846249888286
8512,0.15625,1.9489453317596206
8513,0.0625,1.9133057910156488
8514,0.1875,2.0875120493102317
8515,0.3125,1.6055902722242892
8516,0.1875,1.9615670818675852
8517,0.21875,2.010546766775949
8518,0.125,2.1026633871244536
8519,0.15625,1.3785325441387908
8520,0.1875,1.3629101733702353
8521,0.09375,1.9385284381950987
8522,0.21875,1.7980078072124623
8523,0.09375,2.3238462239669486
8524,0.09375,2.1289652246471293
8525,0.21875,1.6943248901396881
8526,0.125,2.035650873248512
8527,0.21875,2.22927866967278
8528,0.28125,1.9385284381950987
8529,0.15625,2.162247481489486
8530,0.21875,2.2029201028436516
8531,0.21875,2.2195557154756713
8532,0.125,1.6276862159457854
8533,0.09375,1.3984724863661668
8534,0.1875,1.9786391616593022
8535,0.1875,2.052501265854334
8536,0.125,2.205823725292415
8537,0.1875,2.0019350604577415
8538,0.125,2.2199951100580337
8539,0.09375,2.037644197071651
8540,0.1875,2.0824570042301698
8541,0.1875,2.4047133083768246
8542,0.125,2.1283993005399275
8543,0.21875,2.0488310585882052
8544,0.28125,1.2358213964363798
8545,0.09375,1.8159911938858917
8546,0.25,1.704611934737585
8547,0.125,2.3224453767696644
8548,0.15625,1.9600361409060016
8549,0.28125,1.7675981236325202
8550,0.09375,2.0809953033888253
8551,0.09375,1.9385284381950987
8552,0.15625,1.766582939154099
8553,0.1875,1.7278237563172119
8554,0.21875,2.0710816436607833
8555,0.09375,2.2914833233317595
8556,0.15625,2.128579367984819
8557,0.25,1.8058381860682875
8558,0.25,1.4206009360577534
8559,0.25,1.8943000303374515
8560,0.15625,1.9388456226060973
8561,0.1875,1.915789660616723
8562,0.1875,1.885890734367887
8563,0.09375,2.354487574726389
8564,0.09375,1.8823674044834573
8565,0.25,1.9852542348902587
8566,0.21875,1.8461163670525784
8567,0.09375,2.011103793010685
8568,0.125,2.01401736968799
8569,0.125,2.1411242195848414
8570,0.125,2.0522165194909325
8571,0.21875,1.7225536391529195
8572,0.1875,2.1023728685845517
8573,0.1875,1.6580172904230437
8574,0.09375,2.0139882360226578
8575,0.0625,2.345083329562766
8576,0.1875,1.885407825837642
8577,0.21875,2.0358045678408523
8578,0.15625,1.6140836493682476
8579,0.25,1.9686027598974445
8580,0.1875,2.2573426155063023
8581,0.1875,1.6871523358754505
8582,0.125,2.2550346692800405
8583,0.125,1.9364624766533869
8584,0.09375,2.1765354770867122
8585,0.125,1.8333779469035516
8586,0.15625,2.2927921617537006
8587,0.09375,1.7006562882590548
8588,0.1875,1.8468017967014945
8589,0.09375,2.0088654131737584
8590,0.1875,2.210018441688157
8591,0.21875,1.9772229002435782
8592,0.03125,2.4794814389378024
8593,0.21875,1.6613786946989673
8594,0.25,1.4550449567192305
8595,0.15625,1.8777798085004422
8596,0.09375,2.21677575738226
8597,0.0625,2.111816414498403
8598,0.125,1.540420961675715
8599,0.125,2.309919575513046
8600,0.125,1.9670885079695837
8601,0.21875,1.9221417717987659
8602,0.21875,2.299171094722949
8603,0.1875,1.9283082274824466
8604,0.25,1.606784895284345
8605,0.15625,1.9462588838523596
8606,0.25,1.3811556577355826
8607,0.21875,1.9616794725823588
8608,0.09375,1.8879678591984352
8609,0.15625,2.2115859329549616
8610,0.09375,1.7895410365629671
8611,0.28125,1.5002929788246773
8612,0.21875,1.4554230881441157
8613,0.15625,1.886576164016803
8614,0.09375,2.2752645396410136
8615,0.15625,2.2262885532930543
8616,0.09375,2.284564205946781
8617,0.125,2.05934087667524
8618,0.1875,2.246135991884137
8619,0.125,2.0789200859500285
8620,0.1875,1.521519775173759
8621,0.09375,2.258982318529571
8622,0.15625,1.8764712524204752
8623,0.0,2.029694183157077
8624,0.1875,1.9539448742625516
8625,0.125,2.1397700045807415
8626,0.125,1.930820781504982
8627,0.03125,2.141469971907516
8628,0.15625,1.9236727127603495
8629,0.15625,2.007382671031007
8630,0.0625,2.1486317768991148
8631,0.1875,1.9786391616593022
8632,0.0625,1.885890734367887
8633,0.09375,2.1285529951322677
8634,0.15625,2.427605245918401
8635,0.15625,2.0676416996079134
8636,0.15625,1.7166777627099807
8637,0.1875,1.822087230020772
8638,0.25,1.1815701638109335
8639,0.15625,1.8771814128601816
8640,0.15625,2.037644197071651
8641,0.1875,2.2589423678006693
8642,0.125,2.0125074238195007
8643,0.15625,2.0399117105739095
8644,0.21875,1.6773760241639337
8645,0.125,1.9233389075704197
8646,0.125,1.4501116255130901
8647,0.25,2.41036277630549
8648,0.09375,2.3698133344569206
8649,0.15625,1.8010290302353877
8650,0.09375,1.8621698087969971
8651,0.15625,2.4720679121712026
8652,0.125,2.19481222793787
8653,0.15625,2.268765422092515
8654,0.15625,2.3699007888270325
8655,0.25,2.0019350604577415
8656,0.15625,1.885890734367887
8657,0.1875,2.055964379834292
8658,0.21875,2.161167768743291
8659,0.125,1.9236727127603495
8660,0.125,1.9257498375908977
8661,0.25,1.479460239780217
8662,0.09375,2.2199951100580337
8663,0.1875,2.150975107550325
8664,0.28125,2.026056500157982
8665,0.21875,2.249894048649457
8666,0.25,1.2544021227229196
8667,0.15625,2.0129295420466295
8668,0.1875,1.8439137170494493
8669,0.15625,1.948497263689286
8670,0.1875,2.1718489936263223
8671,0.1875,1.2767184128983278
8672,0.125,2.031276865486514
8673,0.1875,2.0288940902158337
8674,0.25,1.9847774347854967
8675,0.09375,2.126723213173787
8676,0.1875,1.776993046609609
8677,0.09375,2.1437821358827502
8678,0.0625,2.1911110469283503
8679,0.15625,1.9024900656774242
8680,0.09375,2.041245690980701
8681,0.15625,2.127964240148465
8682,0.125,2.2135276655848974
8683,0.125,1.9393285311363422
8684,0.1875,1.9118489573549269
8685,0.09375,1.9242188966293141
8686,0.15625,1.4109746532861291
8687,0.125,2.1151741352917632
8688,0.09375,2.592645422995271
8689,0.1875,1.7053881419580923
8690,0.1875,1.386928843183418
8691,0.03125,2.3689127705078965
8692,0.21875,1.8290570120345895
8693,0.125,2.2436312497751043
8694,0.15625,2.22209841731625
8695,0.25,1.3661276849297965
8696,0.09375,1.7980078072124623
8697,0.09375,1.9237851034751228
8698,0.1875,2.1532915281989817
8699,0.125,1.9534999915670919
8700,0.28125,1.885407825837642
8701,0.15625,1.8429233747188345
8702,0.1875,1.9046122428060177
8703,0.0625,2.0717244422053684
8704,0.0625,2.185583796237924
8705,0.15625,1.8670598490063899
8706,0.21875,1.8855930240869185
8707,0.09375,2.25240290405951
8708,0.0625,1.9378541718350193
8709,0.15625,1.990525092795977
8710,0.09375,2.3095722750120893
8711,0.125,1.885407825837642
8712,0.125,2.1608309154886403
8713,0.15625,2.4347006799795956
8714,0.1875,2.2398048768907337
8715,0.125,1.9854358314094687
8716,0.25,1.650757069627924
8717,0.1875,1.2920999472810268
8718,0.1875,1.8880090192337198
8719,0.0625,2.410080146127682
8720,0.125,1.6960571789051087
8721,0.15625,1.9221417717987659
8722,0.15625,1.8502392266800995
8723,0.1875,2.13881307359556
8724,0.21875,2.4355982653999435
8725,0.125,1.8531273063321447
8726,0.21875,1.6954157897694697
8727,0.1875,1.8146914989942151
8728,0.15625,1.8553573685371996
8729,0.15625,1.9724489507879188
8730,0.1875,2.184369386110414
8731,0.15625,2.0000460566680003
8732,0.125,1.9215824534719936
8733,0.15625,1.9613863546805188
8734,0.21875,1.6711059033199496
8735,0.21875,2.385987057706802
8736,0.125,1.4905865460321608
8737,0.1875,1.5596456117099624
8738,0.1875,2.42795161156024
8739,0.15625,1.5588694044894549
8740,0.3125,2.055731135322445
8741,0.0625,2.02420713961153
8742,0.25,1.886576164016803
8743,0.1875,1.8491120731107542
8744,0.125,1.9917661197706553
8745,0.125,2.031276865486514
8746,0.125,2.158286975123507
8747,0.0625,2.6605344626552423
8748,0.1875,2.0857255022310923
8749,0.09375,2.154478126088347
8750,0.21875,1.915789660616723
8751,0.1875,2.0840764179218487
8752,0.1875,1.8710207026597838
8753,0.1875,2.5461195120057845
8754,0.21875,2.154260076764218
8755,0.25,2.066786045988855
8756,0.15625,2.1489984362806873
8757,0.1875,2.173287137901989
8758,0.125,2.346722083298908
8759,0.15625,1.9539448742625516
8760,0.15625,2.1259945604490804
8761,0.15625,1.897210841745991
8762,0.1875,1.9793943324530114
8763,0.15625,1.8147795070523824
8764,0.15625,2.2619080006262617
8765,0.25,1.763838213679326
8766,0.21875,2.1411242195848414
8767,0.15625,2.3307100476628664
8768,0.25,1.6824250519118067
8769,0.125,1.955607999492445
8770,0.09375,1.9572499466332296
8771,0.03125,1.812515534060728
8772,0.0625,2.1788075136221927
8773,0.25,1.7646580305702846
8774,0.21875,1.9485263973546179
8775,0.09375,1.9599490375576352
8776,0.09375,1.9935956974682139
8777,0.21875,2.1560605910601014
8778,0.15625,1.9046122428060177
8779,0.25,2.011566427974506
8780,0.15625,1.9505743885198343
8781,0.25,1.7375328276201296
8782,0.15625,2.14139936061207
8783,0.09375,2.150698403607462
8784,0.125,2.2759384239147273
8785,0.125,1.922827201447682
8786,0.21875,1.6465400875353364
8787,0.125,1.6287716232364668
8788,0.21875,2.171962950223742
8789,0.15625,1.9080108428740425
8790,0.125,1.9408632802368966
8791,0.21875,2.0598202596653197
8792,0.09375,2.1997522214532363
8793,0.21875,1.4137790889965722
8794,0.15625,2.1815709251520445
8795,0.25,2.3531850025312506
8796,0.25,1.7636875785142005
8797,0.3125,1.8586183756303853
8798,0.21875,1.8460735147149887
8799,0.21875,1.8710207026597838
8800,0.125,2.0871450287262108
8801,0.15625,1.902970295665233
8802,0.125,1.79273769004817
8803,0.09375,2.1608309154886403
8804,0.21875,2.3639012869364464
8805,0.21875,1.9175792679677688
8806,0.21875,1.8392870437529458
8807,0.15625,2.2346117306248328
8808,0.1875,1.7299438642453613
8809,0.09375,2.2624610822112525
8810,0.125,2.3220736568072753
8811,0.125,2.0841663628785505
8812,0.125,2.0675995796669797
8813,0.15625,2.0288940902158337
8814,0.21875,2.2786401646364443
8815,0.09375,1.8688180526566547
8816,0.21875,1.4801738043755626
8817,0.15625,2.0717244422053684
8818,0.125,2.083151432989947
8819,0.125,1.8762815269784598
8820,0.1875,1.6629895327456716
8821,0.09375,2.1985053104579677
8822,0.21875,1.8710207026597838
8823,0.15625,2.2303377758850758
8824,0.21875,2.3385339235803184
8825,0.15625,2.1488667620943143
8826,0.15625,1.9462588838523596
8827,0.1875,1.9019227067396767
8828,0.15625,1.8519589681529838
8829,0.28125,1.464290060620393
8830,0.15625,1.9961451964889434
8831,0.125,2.2573426155063023
8832,0.1875,2.1267958519318726
8833,0.25,1.8481934918831269
8834,0.15625,1.99264337766181
8835,0.125,2.2523000256979593
8836,0.09375,2.075727543071573
8837,0.125,2.169148042021072
8838,0.125,2.430563062174862
8839,0.125,2.389096657244985
8840,0.125,1.7606235031536852
8841,0.28125,1.9943556088845247
8842,0.09375,1.7880154870021807
8843,0.125,2.355487782406229
8844,0.125,1.7779420102859187
8845,0.09375,1.8532597913900775
8846,0.125,1.8152624155826274
8847,0.3125,1.8370843937498162
8848,0.03125,1.9222582395857624
8849,0.15625,2.101942901531637
8850,0.15625,2.322330475659813
8851,0.1875,1.8596371433708774
8852,0.21875,1.8229864947655194
8853,0.15625,2.0288940902158337
8854,0.125,2.378566844203537
8855,0.0625,2.1148372820371124
8856,0.09375,2.245317234609299
8857,0.1875,1.6248188012754063
8858,0.09375,2.122188942031398
8859,0.15625,1.7980078072124623
8860,0.21875,2.3971093240902426
8861,0.15625,2.0388629157100207
8862,0.09375,1.58992009813293
8863,0.09375,2.3163976571101044
8864,0.15625,1.5098244600301491
8865,0.15625,1.9805492642396865
8866,0.1875,1.8293020771850323
8867,0.25,1.7662856102386906
8868,0.15625,2.039216479594358
8869,0.15625,2.2624073875710917
8870,0.15625,2.031276865486514
8871,0.1875,2.0039770934765158
8872,0.09375,2.174494173372458
8873,0.09375,2.405030547659049
8874,0.15625,1.9236727127603495
8875,0.03125,2.3062535491365113
8876,0.09375,1.8875261107034749
8877,0.15625,2.0184439398335714
8878,0.09375,2.125486649818198
8879,0.15625,1.840846249888286
8880,0.1875,2.0164211400517646
8881,0.21875,2.1148372820371124
8882,0.09375,2.074547090425527
8883,0.15625,2.2309249248599734
8884,0.0625,1.8488870746701114
8885,0.09375,2.302429273206167
8886,0.15625,2.0815166404441587
8887,0.15625,1.991966234963554
8888,0.1875,1.92147006275722
8889,0.15625,1.7508788947533698
8890,0.125,2.3293454426092746
8891,0.21875,1.886576164016803
8892,0.03125,2.038865990648629
8893,0.125,2.389693064226143
8894,0.21875,2.1207201920244367
8895,0.1875,1.8448575385420516
8896,0.15625,1.9841532529595953
8897,0.25,1.8183378735256157
8898,0.25,2.05490011485218
8899,0.15625,1.783212127450211
8900,0.28125,1.7475376646918999
8901,0.28125,1.3453175540289881
8902,0.15625,1.8029289462101608
8903,0.15625,1.8575600185403291
8904,0.0625,2.007382671031007
8905,0.1875,1.9087520300393095
8906,0.1875,2.2340232748468014
8907,0.125,1.8312463353444755
8908,0.25,2.2691585930808875
8909,0.1875,2.057380219631688
8910,0.125,2.2058518843503734
8911,0.0625,2.0872599298360623
8912,0.15625,2.2588674174197196
8913,0.21875,1.9112286661851003
8914,0.125,2.0706690931124148
8915,0.15625,2.2305764451907875
8916,0.15625,2.058579232690642
8917,0.21875,1.6601964912948302
8918,0.125,2.22209841731625
8919,0.25,1.367128019973057
8920,0.21875,1.9237851034751228
8921,0.1875,2.179733230742075
8922,0.15625,1.9772760475871785
8923,0.0625,2.1409916518902783
8924,0.125,2.0288940902158337
8925,0.1875,1.9072717400906627
8926,0.09375,1.8441721088931355
8927,0.1875,2.3270570437005498
8928,0.21875,1.0700680093882262
